Geneid	Symbol	Young_GElaS
ENSMUSG00000034936.3	Arl4d	3.90074215094954
ENSMUSG00000021226.8	Acot2	1.70983920619727
ENSMUSG00000028080.17	Lrba	0.606230119458489
ENSMUSG00000033416.16	Gucd1	1.12407942185422
ENSMUSG00000024740.11	Ddb1	0.232078290407171
ENSMUSG00000052310.10	Slc39a1	0.657396530671751
ENSMUSG00000040287.10	Stac3	0.77169211826346
ENSMUSG00000028582.15	Cc2d1b	0.484234611014329
ENSMUSG00000040859.15	Bsdc1	0.37515603185297
ENSMUSG00000008435.16	Rdh13	0.522947444628495
ENSMUSG00000024188.17	Luc7l	1.05633351945955
ENSMUSG00000039911.14	Spsb1	3.61194580456498
ENSMUSG00000024493.10	Lars	0.259337546001137
ENSMUSG00000034908.17	Sidt2	0.380456653232934
ENSMUSG00000027438.15	Napb	1.79438539030395
ENSMUSG00000028955.4	Vamp3	0.32189876821906
ENSMUSG00000020067.9	Mypn	0.433197634153547
ENSMUSG00000070803.7	Cited4	1.62046627312599
ENSMUSG00000057530.15	Ece1	0.301100251362357
ENSMUSG00000074781.6	Ube2n	0.121594483640879
ENSMUSG00000059839.10	Zfp874b	1.69598734086861
ENSMUSG00000000538.19	Tom1l2	0.384509234904559
ENSMUSG00000057388.10	Mrpl18	0.149762892889617
ENSMUSG00000025509.16	Pnpla2	0.491369879045295
ENSMUSG00000002625.11	Akap8l	0.443737709458479
ENSMUSG00000041638.19	Gcn1	0.199988553112583
ENSMUSG00000025178.10	Pi4k2a	1.0460320747713
ENSMUSG00000042129.9	Rassf4	1.91565786211132
ENSMUSG00000019777.17	Hdac2	0.367852723519574
ENSMUSG00000059923.14	Grb2	0.114852133617448
ENSMUSG00000032526.12	Ss18l2	0.424762959126652
ENSMUSG00000052214.10	Opa3	0.927009800218476
ENSMUSG00000022358.8	Fbxo32	2.86623377791605
ENSMUSG00000036850.5	Mrpl41	1.27520401908067
ENSMUSG00000005362.15	Crbn	0.794219715784856
ENSMUSG00000003660.11	Snrnp200	0.396183220794975
ENSMUSG00000021819.12	Zswim8	0.366879118732631
ENSMUSG00000061315.15	Naca	0.417374527710221
ENSMUSG00000021281.16	Tnfaip2	3.57124518348748
ENSMUSG00000062075.14	Lmnb2	0.661740634351681
ENSMUSG00000053411.17	Cbx7	0.285171610085473
ENSMUSG00000040740.8	Slc25a34	1.05826382157542
ENSMUSG00000070420.5	Zscan25	1.3729610267711
ENSMUSG00000024924.15	Vldlr	1.08992502179673
ENSMUSG00000066306.14	Numa1	0.584470114200884
ENSMUSG00000032402.13	Smad3	1.10720164669191
ENSMUSG00000026062.13	Slc9a2	1.02744266096178
ENSMUSG00000033365.15	Ipo13	0.587979883861567
ENSMUSG00000022637.12	Cblb	2.43030268585071
ENSMUSG00000029287.15	Tgfbr3	0.853662946953113
ENSMUSG00000025170.14	Rab40b	0.563146930938705
ENSMUSG00000042308.15	Setd1a	0.365949946735913
ENSMUSG00000051989.12	Smim11	0.587381889533328
ENSMUSG00000020715.10	Ern1	0.487741803268556
ENSMUSG00000037977.7	6430571L13Rik	4.81805915075682
ENSMUSG00000074064.7	Mlycd	0.649775340875453
ENSMUSG00000016257.16	Prelid3b	0.254856787580815
ENSMUSG00000040414.9	Slc25a28	0.499841765919919
ENSMUSG00000021709.15	Erbin	0.983847021935445
ENSMUSG00000030409.17	Dmpk	1.38600721376656
ENSMUSG00000002265.18	Peg3	2.49095206235312
ENSMUSG00000048489.13	Depp1	11.6491370673875
ENSMUSG00000020585.5	Laptm4a	0.0867191142078837
ENSMUSG00000039461.13	Tcta	0.204207333460127
ENSMUSG00000038384.17	Setd1b	0.250576806172817
ENSMUSG00000002996.18	Hbp1	1.50425388287456
ENSMUSG00000020029.7	Nudt4	0.783537611304845
ENSMUSG00000028954.12	Nub1	0.921250039480407
ENSMUSG00000019998.7	Stx7	0.21436269343138
ENSMUSG00000030647.9	Ndufc2	0.0944629832369011
ENSMUSG00000009013.6	Dynll1	1.63275560474342
ENSMUSG00000037656.10	Slc20a2	0.596056517984925
ENSMUSG00000032705.10	Exd2	1.52651268759847
ENSMUSG00000038074.17	Fkbp14	0.638614695809859
ENSMUSG00000014418.17	Hps5	0.313588646387867
ENSMUSG00000009905.6	Kdsr	0.746452844801518
ENSMUSG00000021903.12	Galnt15	1.51354502139979
ENSMUSG00000033032.16	Afap1l1	0.932014307251755
ENSMUSG00000028960.21	Ube4b	0.668652748149954
ENSMUSG00000036840.6	Siah1a	0.750895299440318
ENSMUSG00000025982.14	Sf3b1	0.860704775122437
ENSMUSG00000028156.13	Eif4e	0.142307609161764
ENSMUSG00000074121.4	Ntf5	1.25182759646587
ENSMUSG00000024507.7	Hsd17b4	0.67084155271283
ENSMUSG00000015711.9	Prune1	0.384113048955975
ENSMUSG00000041084.9	Ostc	0.242273992012275
ENSMUSG00000026199.18	Ankzf1	1.03412471620685
ENSMUSG00000022051.16	Bnip3l	0.658647889297738
ENSMUSG00000024613.17	Tcof1	0.208134659200618
ENSMUSG00000025421.16	Hdhd2	0.318581916305411
ENSMUSG00000024991.9	Eif3a	0.80770285929269
ENSMUSG00000043079.18	Synpo	0.485641127186236
ENSMUSG00000046434.17	Hnrnpa1	0.930830023052173
ENSMUSG00000021039.10	Snw1	0.518178968295064
ENSMUSG00000023277.14	Twf2	0.865484900328585
ENSMUSG00000035934.17	Pknox2	0.705267815568517
ENSMUSG00000003031.15	Cdkn1b	0.952143105138962
ENSMUSG00000021273.12	Fdft1	0.433915036433361
ENSMUSG00000050608.12	Micos10	0.117385044406763
ENSMUSG00000030094.9	Xpc	0.588574415898166
ENSMUSG00000027496.16	Aurka	0.666996792131311
ENSMUSG00000042622.15	Maff	3.78794929121836
ENSMUSG00000075033.5	Nxpe3	0.908528736243622
ENSMUSG00000007617.19	Homer1	0.552284153117524
ENSMUSG00000029028.15	Lrrc47	0.646038050923732
ENSMUSG00000020268.15	Lyrm7	0.033503333602288
ENSMUSG00000018143.11	Mafk	1.48511819816404
ENSMUSG00000096210.3	H1f0	0.596348520180051
ENSMUSG00000001576.16	Ergic1	0.739411204554408
ENSMUSG00000021417.16	Eci2	0.329957442962591
ENSMUSG00000035969.16	Rusc2	1.47291328668887
ENSMUSG00000058070.15	Eml1	0
ENSMUSG00000021906.15	Oxnad1	0.406935318123318
ENSMUSG00000020538.16	Srebf1	1.06736005220426
ENSMUSG00000031565.19	Fgfr1	1.62794521605712
ENSMUSG00000051456.5	Hspb3	1.2148519212269
ENSMUSG00000028822.12	Tmem50a	0.873397514716948
ENSMUSG00000059890.17	Ube4a	1.50822791892305
ENSMUSG00000048371.9	Pdp2	1.83310297817777
ENSMUSG00000022378.15	Cyrib	0.256546968556093
ENSMUSG00000063275.16	Hacd1	0.698047720163216
ENSMUSG00000030738.12	Eif3c	0.164323556371384
ENSMUSG00000068114.8	Ccdc134	2.03002225224499
ENSMUSG00000028760.17	Eif4g3	0.403761842401258
ENSMUSG00000015522.19	Arnt	1.10463962162683
ENSMUSG00000040170.14	Fmo2	0.816461066438525
ENSMUSG00000049550.18	Clip1	0.956009798743528
ENSMUSG00000062694.8	Cav3	0.943544689123232
ENSMUSG00000021000.18	Mia2	0.648944055229201
ENSMUSG00000015971.6	Actr8	0.483779282553555
ENSMUSG00000028821.9	Syf2	0.416502030642911
ENSMUSG00000042851.18	Zc3h6	1.93688156791198
ENSMUSG00000042390.10	Gatad2b	1.09288656303161
ENSMUSG00000008855.18	Hdac5	0.12511083199443
ENSMUSG00000091896.9	Ube2d2a	0.567844688836267
ENSMUSG00000032411.16	Tfdp2	1.05777224213521
ENSMUSG00000083282.4	Ctsf	0.462401006482277
ENSMUSG00000061461.12	Smim20	0.176404107281403
ENSMUSG00000047963.8	Stbd1	1.3069436531414
ENSMUSG00000038181.17	Chpf2	0.467233399817521
ENSMUSG00000042359.19	Osbpl6	0.0811840054525749
ENSMUSG00000008429.9	Herpud2	0.215422520612157
ENSMUSG00000031312.6	Itgb1bp2	0.117391016747106
ENSMUSG00000048897.16	Zfp710	0.806385098197983
ENSMUSG00000022853.8	Ehhadh	1.27127149828718
ENSMUSG00000022008.5	Gpalpp1	1.01538295855582
ENSMUSG00000024597.12	Slc12a2	1.48389626941682
ENSMUSG00000020935.9	Dcakd	0.374115119543467
ENSMUSG00000031482.10	Slc25a15	0.548638836130509
ENSMUSG00000016344.15	Ppdpf	0.459481230779713
ENSMUSG00000077450.14	Rab11b	0.347888644452133
ENSMUSG00000040997.15	Abhd4	1.27192559729343
ENSMUSG00000034157.13	Cipc	0.266713913094466
ENSMUSG00000024900.6	Cpt1a	1.25045415383356
ENSMUSG00000021686.7	Ap3b1	0.338214507114578
ENSMUSG00000026554.16	Dcaf8	0.313853340185246
ENSMUSG00000056493.10	Foxk1	1.73270806939936
ENSMUSG00000022043.20	Trim35	0.440725547510328
ENSMUSG00000005102.14	Eif2ak4	0.624219101872693
ENSMUSG00000072969.3	Armcx5	0.961992874145682
ENSMUSG00000034858.17	Fam214a	3.26738554569576
ENSMUSG00000019797.12	Mtres1	0.0671321073821862
ENSMUSG00000026426.11	Arl8a	0.138094329775831
ENSMUSG00000034707.8	Gns	0.209581568472365
ENSMUSG00000006542.14	Prkag3	0.844812750579517
ENSMUSG00000004393.11	Ddx56	0.387859690506889
ENSMUSG00000038086.5	Hspb2	0.72274546053341
ENSMUSG00000022684.16	Bfar	0.521785191024479
ENSMUSG00000001419.18	Mef2d	0.0591729786696913
ENSMUSG00000037020.17	Wdr62	1.16593318105764
ENSMUSG00000029714.12	Gigyf1	0.52523009552798
ENSMUSG00000046897.18	Zfp740	0.287736213926782
ENSMUSG00000042712.11	Tceal9	0.0921214436261137
ENSMUSG00000073700.4	Klhl21	0.600179546854306
ENSMUSG00000021061.16	Sptb	0.321385440257219
ENSMUSG00000048351.15	Coa7	0.422564451784475
ENSMUSG00000024481.6	Lvrn	1.41794455173423
ENSMUSG00000026305.16	Lrrfip1	0.429421041644151
ENSMUSG00000045795.11	Whamm	0.612137748300899
ENSMUSG00000024750.12	Zfand5	2.06864533816944
ENSMUSG00000018921.12	Pelp1	0.716918457365772
ENSMUSG00000025223.16	Ldb1	0.0364680606276592
ENSMUSG00000045664.6	Cdc42ep2	1.6780330615621
ENSMUSG00000042246.6	Tmc7	1.09589039254159
ENSMUSG00000015478.14	Rnf5	0.675938691892463
ENSMUSG00000028759.14	Hp1bp3	0.250334567328306
ENSMUSG00000027589.15	Pcmtd2	1.19303072710147
ENSMUSG00000006307.17	Kmt2b	0.382987615563934
ENSMUSG00000028522.17	Mier1	2.21192641063312
ENSMUSG00000004535.13	Tax1bp1	0.579467750230881
ENSMUSG00000015843.11	Rxrg	0.305573285977815
ENSMUSG00000042742.8	Bmt2	0.52898287403158
ENSMUSG00000047153.5	Khnyn	0.897617463914957
ENSMUSG00000056201.9	Cfl1	0.451699453977797
ENSMUSG00000078566.9	Bnip3	0.548455141793675
ENSMUSG00000028150.15	Rorc	0.474321606296696
ENSMUSG00000028986.13	Klhl7	0.528947240824228
ENSMUSG00000026173.16	Plcd4	1.91413467040655
ENSMUSG00000039616.11	Mocos	0.44938064321478
ENSMUSG00000024583.4	Txnl1	0.123851387144587
ENSMUSG00000031399.16	Fam3a	0.199186976564112
ENSMUSG00000011306.8	Sugp1	0.62760045188884
ENSMUSG00000038777.20	Sema6c	1.62185000894777
ENSMUSG00000020864.14	Ankrd40	0.341800011701529
ENSMUSG00000087408.11	Cers1	2.81031715838682
ENSMUSG00000074818.14	Pdzd7	2.14405589131088
ENSMUSG00000032425.16	Zfp949	1.67487595257923
ENSMUSG00000018405.8	Mrm1	1.28313142523019
ENSMUSG00000005674.10	Tomm40l	0.316751458920392
ENSMUSG00000039686.15	Zer1	0.306222109727567
ENSMUSG00000039515.12	Ptpa	0.396064819346043
ENSMUSG00000038344.15	Txlng	0.529100249323274
ENSMUSG00000052373.15	Mpp3	0.104574785828898
ENSMUSG00000044715.8	Gskip	0.199706593436561
ENSMUSG00000079144.8	A130010J15Rik	0.968663035604897
ENSMUSG00000011305.12	Plin5	0.696030617358981
ENSMUSG00000031904.6	Slc7a6	1.27573130511493
ENSMUSG00000049287.6	Iba57	0.937566862840462
ENSMUSG00000041685.17	Fcho2	1.27621748185073
ENSMUSG00000009471.5	Myod1	4.07726654584547
ENSMUSG00000027176.9	Cstf3	0.506374515711574
ENSMUSG00000014905.5	Dnajb9	1.25282491373187
ENSMUSG00000024831.15	Ighmbp2	0.86133820024161
ENSMUSG00000038039.14	Gcc2	0.797646924099683
ENSMUSG00000036438.15	Calm2	2.36770285368918
ENSMUSG00000040653.7	Ppp1r14c	0.463002276995338
ENSMUSG00000032376.13	Usp3	1.34290015827149
ENSMUSG00000037251.6	Pomk	0.176259447473707
ENSMUSG00000027706.9	Sec62	0.562375696534799
ENSMUSG00000024773.16	Atg2a	0.158474143363374
ENSMUSG00000027424.12	Mgme1	0.254672106280157
ENSMUSG00000020196.11	Cabin1	0.305460439825528
ENSMUSG00000003435.10	Supt5	0.206346578699393
ENSMUSG00000052488.8	Cherp	0.440024823135864
ENSMUSG00000030089.16	Slc41a3	0
ENSMUSG00000031360.15	Ctps2	0.604888103627583
ENSMUSG00000037339.18	Fam53a	0.765255199311154
ENSMUSG00000028977.18	Casz1	1.21929320996119
ENSMUSG00000022124.16	Fbxl3	1.39827952069636
ENSMUSG00000005936.20	Kctd20	2.06680341646463
ENSMUSG00000024411.12	Aqp4	1.1129749275663
ENSMUSG00000030814.18	Bcl7c	0.623380980799624
ENSMUSG00000020349.5	Ppp2ca	0.298446216879943
ENSMUSG00000009035.16	Tmem184b	1.28993507448707
ENSMUSG00000022812.15	Gsk3b	0.891798744612369
ENSMUSG00000002032.18	Tmem25	0.869103964521028
ENSMUSG00000025220.9	Oga	0.932307146150706
ENSMUSG00000034247.10	Plekhm1	0.22286759229548
ENSMUSG00000054648.9	Zfp869	1.23518595058514
ENSMUSG00000021477.10	Ctsl	0.917811290811778
ENSMUSG00000020544.15	Cox11	0.399642677780852
ENSMUSG00000007415.16	Gatad1	0.0979685517135801
ENSMUSG00000040990.18	Sh3kbp1	0.100953144623539
ENSMUSG00000074794.11	Arrdc3	6.27405891467431
ENSMUSG00000028841.15	Cnksr1	0.846516633855345
ENSMUSG00000035206.11	Sppl2b	0.762152452009275
ENSMUSG00000069372.4	Ctxn3	0.832410472008981
ENSMUSG00000032177.18	Pde4a	1.16600585208771
ENSMUSG00000069114.9	Zbtb10	1.81598332740196
ENSMUSG00000012114.18	Med15	0.661201224066316
ENSMUSG00000029686.16	Cul1	0.123899170363814
ENSMUSG00000020018.7	Snrpf	0.345212945505609
ENSMUSG00000020263.15	Appl2	0.375610304424551
ENSMUSG00000030177.15	Ccdc77	1.59113969362334
ENSMUSG00000000171.6	Sdhd	0.0484667825829918
ENSMUSG00000025898.7	Cwf19l2	0.973425119796006
ENSMUSG00000028211.12	Trp53inp1	2.89085607873875
ENSMUSG00000003123.16	Lipe	1.19439726515623
ENSMUSG00000003868.15	Ruvbl2	0.856028106334769
ENSMUSG00000003721.15	Insig2	0.0457818472020652
ENSMUSG00000002455.15	Prpf6	0.315873173958948
ENSMUSG00000037791.16	Phf12	0.0458967244183128
ENSMUSG00000054978.4	Kbtbd13	2.52095927476471
ENSMUSG00000036944.7	Tmem71	1.13814587290983
ENSMUSG00000061536.14	Sec22c	0.975089501629606
ENSMUSG00000019470.13	Xab2	1.18852481941192
ENSMUSG00000024891.7	Slc29a2	1.19133774086171
ENSMUSG00000019763.12	Rmnd1	0.115031140019471
ENSMUSG00000000805.19	Car4	0.930402565700514
ENSMUSG00000023147.18	Get1	0.492544254468031
ENSMUSG00000035247.17	Hectd1	0.975490208645433
ENSMUSG00000038002.10	Cramp1l	1.14514626546827
ENSMUSG00000025793.18	Hgs	0.564673101676096
ENSMUSG00000053317.12	Sec61b	0.821231842741324
ENSMUSG00000052656.13	Rnf103	0.933273893647903
ENSMUSG00000025142.19	Aspscr1	0.0991542396402521
ENSMUSG00000041645.15	Ddx24	0.590753871025
ENSMUSG00000033863.3	Klf9	1.73382825430603
ENSMUSG00000037526.8	Atg14	1.74181459527856
ENSMUSG00000026466.17	Tor1aip1	0.18886773864447
ENSMUSG00000004105.9	Angptl2	0.989725414727596
ENSMUSG00000023912.11	Slc25a27	0.748837169575331
ENSMUSG00000022817.16	Itgb5	0.0333147946402518
ENSMUSG00000006850.9	Tmco6	1.2254501678226
ENSMUSG00000018559.17	Ctdnep1	0.785828384388141
ENSMUSG00000066894.15	Vsig10	0.667705395965739
ENSMUSG00000017309.12	Cd300lg	0.76665565737263
ENSMUSG00000062901.4	Klhl24	1.39122967677765
ENSMUSG00000071226.12	Cecr2	1.17087233304879
ENSMUSG00000030269.15	Mtmr14	0.621732163872577
ENSMUSG00000042515.14	Pwwp3b	1.29225221965557
ENSMUSG00000001211.16	Agpat3	0.527014596265995
ENSMUSG00000024007.16	Ppil1	0.266302444232112
ENSMUSG00000047879.18	Usp14	0.39926412545228
ENSMUSG00000037369.18	Kdm6a	1.17799256498515
ENSMUSG00000018425.19	Dhx40	1.03340841892841
ENSMUSG00000029128.13	Rab28	0.117864123076331
ENSMUSG00000032192.10	Gnb5	0.548137801366203
ENSMUSG00000031490.7	Eif4ebp1	0.897730985531999
ENSMUSG00000026743.17	Mllt10	0.561904092083712
ENSMUSG00000058454.16	Dhcr7	0.000809181424938906
ENSMUSG00000002289.17	Angptl4	6.51762925975587
ENSMUSG00000034121.13	Mks1	1.12746560345529
ENSMUSG00000024782.8	Ak3	0.501122590423275
ENSMUSG00000020075.9	Ddx21	0.500846214593782
ENSMUSG00000027470.10	Mylk2	0.375107376667939
ENSMUSG00000058594.16	Fbh1	0.381856558427263
ENSMUSG00000013236.18	Ptprs	0.555739807297961
ENSMUSG00000026626.12	Ppp2r5a	0.581235269893251
ENSMUSG00000034771.16	Tle2	0.995137284097594
ENSMUSG00000026437.12	Cdk18	0.220051343973929
ENSMUSG00000002228.8	Ppm1j	1.1937159988388
ENSMUSG00000022151.17	Ttc33	0.633937599704665
ENSMUSG00000039328.12	Rnf122	1.3077895092688
ENSMUSG00000025477.15	Inpp5a	0.242680093171808
ENSMUSG00000030530.16	Furin	0.307356786360877
ENSMUSG00000016534.16	Lamp2	0.336377079985144
ENSMUSG00000057193.9	Slc44a2	0.798462695655266
ENSMUSG00000028557.11	Rnf11	0.11723876793618
ENSMUSG00000021756.13	Il6st	0.187310536846801
ENSMUSG00000070424.13	Art5	0.658837899400249
ENSMUSG00000079487.12	Med12	0.298104470794096
ENSMUSG00000039849.7	Pcif1	0.50863681947434
ENSMUSG00000013539.15	Tango2	0.748553742416016
ENSMUSG00000028221.4	Pip4p2	0.0834542287229245
ENSMUSG00000020720.14	Psmd12	0.0722398279825346
ENSMUSG00000020882.18	Cacnb1	0.51719455216592
ENSMUSG00000024068.9	Spast	0.264832277401448
ENSMUSG00000056204.9	Pgpep1	1.18525596174569
ENSMUSG00000035049.5	Rrp12	0.0864243874232694
ENSMUSG00000035372.3	1810055G02Rik	0.832046290976434
ENSMUSG00000037415.8	Ranbp10	0.758642991622876
ENSMUSG00000002393.15	Nr2f6	1.03452909924284
ENSMUSG00000002266.18	Zim1	2.39476648504406
ENSMUSG00000022228.15	Zscan26	1.70146240789053
ENSMUSG00000027575.20	Arfgap1	0.302293140916353
ENSMUSG00000029592.12	Usp30	0.376773320227794
ENSMUSG00000025139.15	Tollip	0.526988962470619
ENSMUSG00000039958.18	Etfbkmt	1.26456241976143
ENSMUSG00000009291.14	Pttg1ip	0.404138899327524
ENSMUSG00000025486.18	Sirt3	0.217692972098478
ENSMUSG00000019577.7	Pdk4	8.10736376900079
ENSMUSG00000022075.8	Rhobtb2	1.18895225696239
ENSMUSG00000040918.13	Slc19a2	1.60424404527819
ENSMUSG00000052135.9	Foxo6	2.14041258403668
ENSMUSG00000037022.4	Mmaa	0.353451353914585
ENSMUSG00000015214.15	Mtmr1	0.797483671865746
ENSMUSG00000028452.8	Vcp	0.121058796391326
ENSMUSG00000024002.19	Brd4	0.314289079152996
ENSMUSG00000033628.16	Pik3c3	1.14498903382932
ENSMUSG00000002052.7	Supt6	0.240610127029281
ENSMUSG00000020190.14	Mknk2	0.257060796858005
ENSMUSG00000024269.12	Tpgs2	0.367183982179506
ENSMUSG00000008318.11	Relt	1.84179799723221
ENSMUSG00000057554.14	Lgals8	0.00408246820434306
ENSMUSG00000055652.15	Klhl25	0.75199113143567
ENSMUSG00000034898.18	Filip1	1.64593582392095
ENSMUSG00000038712.17	Mindy1	1.04064108562412
ENSMUSG00000042032.14	Mat2b	0.631637684757324
ENSMUSG00000042961.14	Egflam	0.884225364899014
ENSMUSG00000025940.7	Tmem70	0.28176765946744
ENSMUSG00000034457.11	Eda2r	1.15497613663706
ENSMUSG00000047866.21	Lonp2	0.130210751875881
ENSMUSG00000117679.2	Apbb3	1.64442592724646
ENSMUSG00000040463.17	Mybbp1a	0.150527723600135
ENSMUSG00000041057.11	Wdr43	0.74686606413967
ENSMUSG00000020843.16	Timm22	0.104187535185077
ENSMUSG00000026034.18	Clk1	1.30941964078855
ENSMUSG00000029922.16	Mkrn1	0.841942799330945
ENSMUSG00000006736.10	Tspan31	0.301672853961101
ENSMUSG00000037887.12	Dusp8	0.923688208494872
ENSMUSG00000027510.18	Rbm38	1.32540165426091
ENSMUSG00000032849.15	Abcc4	0.404723990518631
ENSMUSG00000022677.16	Cep20	0.0960570319523207
ENSMUSG00000078919.11	Dpm1	1.43886473083051
ENSMUSG00000026389.17	Steap3	0.866343722156928
ENSMUSG00000018740.15	Slc25a35	0.781832742836407
ENSMUSG00000012296.17	Tjap1	0.0385075797068536
ENSMUSG00000020627.11	Klhl29	0.205008939737682
ENSMUSG00000070436.13	Serpinh1	1.99574884120014
ENSMUSG00000024413.15	Npc1	1.99583356788128
ENSMUSG00000068699.13	Flnc	0.0464068396154796
ENSMUSG00000020115.4	Tbk1	0.923357173420573
ENSMUSG00000056698.12	Elmod3	1.09689840508053
ENSMUSG00000022035.7	Ccdc25	0.454367846749418
ENSMUSG00000030706.18	Mrpl48	0.113439889752041
ENSMUSG00000015575.16	Atp6v0e	0.905193537299047
ENSMUSG00000031154.16	Otud5	0.706491341417452
ENSMUSG00000021149.9	Gtpbp4	0.540005956894643
