Geneid	Symbol	Aged_GElaS
ENSMUSG00000045775.16	Slc16a5	0.850533750155726
ENSMUSG00000037316.10	Bag4	1.57199040650126
ENSMUSG00000024900.6	Cpt1a	1.70403741859076
ENSMUSG00000054408.10	Spcs3	1.25723268065604
ENSMUSG00000023973.14	Cnpy3	1.16390354477576
ENSMUSG00000033021.17	Gmppa	1.12382181477453
ENSMUSG00000022280.10	Rnf19a	1.04249033439481
ENSMUSG00000035227.8	Spcs2	1.27257456839476
ENSMUSG00000055681.15	Cope	1.16980694187704
ENSMUSG00000031545.7	Gpat4	1.76714906732917
ENSMUSG00000019951.11	Uhrf1bp1l	0.924850126137206
ENSMUSG00000037822.13	Smim14	0.730573421736984
ENSMUSG00000032086.13	Bace1	1.46031649444603
ENSMUSG00000029458.15	Brap	2.07128419909805
ENSMUSG00000039917.11	Rhbdd2	0
ENSMUSG00000048915.13	Efna5	1.29087895141232
ENSMUSG00000029718.15	Pcolce	0
ENSMUSG00000036019.9	Tmtc2	1.64619780066393
ENSMUSG00000063077.16	Kif1b	1.57452025499877
ENSMUSG00000026281.16	Dtymk	1.3448772528705
ENSMUSG00000027900.16	Dram2	1.12845037410804
ENSMUSG00000029580.15	Actb	2.18581181181873
ENSMUSG00000049624.15	Slc17a5	1.23091530065681
ENSMUSG00000021417.16	Eci2	1.03162950945294
ENSMUSG00000024018.19	Ccdc167	0.908368859811495
ENSMUSG00000021620.5	Acot12	1.32312781600706
ENSMUSG00000005514.15	Por	1.197473469555
ENSMUSG00000028107.15	Tars2	1.02816487041609
ENSMUSG00000029571.15	Tmem106b	1.32586874638557
ENSMUSG00000001175.17	Calm1	1.23819890154491
ENSMUSG00000005089.16	Slc1a2	1.45223451372591
ENSMUSG00000091264.4	Smim13	1.64620784858336
ENSMUSG00000048486.7	Fitm2	1.24063032201134
ENSMUSG00000010755.18	Cars	0.120706909676777
ENSMUSG00000028712.13	Cyp4a31	1.23808280091282
ENSMUSG00000031232.18	Magt1	1.85386840571579
ENSMUSG00000030062.8	Rpn1	1.82822774174717
ENSMUSG00000027078.15	Ube2l6	1.86432348633775
ENSMUSG00000019873.9	Reep3	0.713506874994577
ENSMUSG00000028011.17	Tdo2	1.28931359564612
ENSMUSG00000038628.9	Polr3k	1.57059417274098
ENSMUSG00000050737.14	Ptges	2.29633794238041
ENSMUSG00000032763.12	Ilvbl	0.834606790881671
ENSMUSG00000033174.18	Mgll	0.0812804025186655
ENSMUSG00000014496.9	Ankrd28	0.395540012834014
ENSMUSG00000025025.15	Mxi1	0.470949120660701
ENSMUSG00000034667.9	Xpot	0.619346141231861
ENSMUSG00000051674.16	Dcun1d4	0.510695079433677
ENSMUSG00000028032.14	Papss1	2.60061203817826
ENSMUSG00000020571.14	Pdia6	2.5559415160562
ENSMUSG00000058317.13	Ube2e2	0.869299667175123
ENSMUSG00000020261.16	Slc36a1	1.69067593988185
ENSMUSG00000041926.16	Rnpep	0.8520017934423
ENSMUSG00000022040.9	Ephx2	0.296191132825813
ENSMUSG00000020128.16	Vps54	0.644240515906071
ENSMUSG00000021096.12	Ppm1a	1.07389272397204
ENSMUSG00000052392.6	Acot4	2.14488381222392
ENSMUSG00000019132.12	BC005537	0.553786936554514
ENSMUSG00000025503.6	Taldo1	0.448306148220467
ENSMUSG00000022769.10	Sdf2l1	4.4161864635076
ENSMUSG00000015711.9	Prune1	1.22017927135283
ENSMUSG00000042682.11	Selenok	1.18769599120233
ENSMUSG00000024525.8	Impa2	0.936814471734798
ENSMUSG00000021254.10	Gpatch2l	1.09522565415855
ENSMUSG00000063015.13	Ccni	0.846569541310753
ENSMUSG00000036390.9	Gadd45a	3.48693115438966
ENSMUSG00000028607.17	Cpt2	0.373835069862896
ENSMUSG00000020283.6	Pex13	0.382913107169157
ENSMUSG00000024339.13	Tap2	0.302651402289342
ENSMUSG00000035064.18	Eef2k	1.38393242283555
ENSMUSG00000015312.10	Gadd45b	3.57099935961199
ENSMUSG00000006362.17	Cbfa2t3	1.77762080937361
ENSMUSG00000040713.13	Creg1	0.342141834549229
ENSMUSG00000073988.14	Ttpa	1.67643862885654
ENSMUSG00000029810.16	Tmem176b	0.559525008305868
ENSMUSG00000021228.16	Acot3	3.16585621639718
ENSMUSG00000050052.13	Tdrp	1.36393045377246
ENSMUSG00000025492.7	Ifitm3	1.04183463035083
ENSMUSG00000079355.6	Ackr4	1.03523033445299
ENSMUSG00000040263.17	Klhdc4	0.982736556765209
ENSMUSG00000031838.11	Ifi30	1.1545165229246
ENSMUSG00000025509.16	Pnpla2	1.54842295319435
ENSMUSG00000024143.16	Rhoq	1.08130338743316
ENSMUSG00000031897.10	Psmb10	1.8564736892572
ENSMUSG00000024507.7	Hsd17b4	0.50824930919921
ENSMUSG00000042524.15	Sun2	1.81634502955853
ENSMUSG00000060244.2	Alyref2	1.31486089212997
ENSMUSG00000044986.11	Tst	1.17652533288325
ENSMUSG00000027680.16	Fxr1	0.263656652883224
ENSMUSG00000038859.8	Baiap2l1	0.930762115200282
ENSMUSG00000031347.13	Cetn2	1.78342366660415
ENSMUSG00000048087.7	Gm4737	0.60984174047484
ENSMUSG00000053641.10	Dennd4a	0.861555007524417
ENSMUSG00000060613.11	Cyp2c70	2.27922868586859
ENSMUSG00000061313.11	Ddhd2	1.64698064716516
ENSMUSG00000028008.11	Asic5	1.63903982073933
ENSMUSG00000034591.6	Slc41a2	1.95583577031289
ENSMUSG00000032478.15	Nme6	2.39539003702534
ENSMUSG00000078920.4	Ifi47	1.37620131141123
ENSMUSG00000052534.16	Pbx1	0.336693750906775
ENSMUSG00000079111.4	Kdelr2	1.34392173614499
ENSMUSG00000056091.13	St3gal5	2.13729673178361
ENSMUSG00000015214.15	Mtmr1	0.83740449680965
ENSMUSG00000037679.10	Inf2	1.65227752967264
ENSMUSG00000032498.10	Mlh1	0.927440244858112
ENSMUSG00000027889.18	Ampd2	1.17206620599472
ENSMUSG00000021400.9	Wrnip1	1.48982873915406
ENSMUSG00000053553.12	3110082I17Rik	2.51011226385991
ENSMUSG00000096188.2	Cmtm4	1.11336664648458
ENSMUSG00000027601.14	Mtfr1	0.717416770439191
ENSMUSG00000083282.4	Ctsf	0.217819066407872
ENSMUSG00000073725.9	Lmbrd1	0.713556750900035
ENSMUSG00000006390.16	Elovl1	1.4120437345419
ENSMUSG00000016477.19	E2f3	1.13311495752346
ENSMUSG00000021710.12	Nln	0.722105773436166
ENSMUSG00000045282.8	Tmem86b	1.58278357689114
ENSMUSG00000009905.6	Kdsr	1.40728883457144
ENSMUSG00000044308.18	Ubr3	0.890794193322202
ENSMUSG00000063929.7	Cyp4a32	2.65481060625537
ENSMUSG00000026571.13	Dcaf6	1.95047464389528
ENSMUSG00000026466.17	Tor1aip1	0.93803946777334
ENSMUSG00000055850.13	Rnf181	0.933903922125534
ENSMUSG00000030876.8	Mettl9	0.666414855276327
ENSMUSG00000030934.10	Oat	1.28549424686734
ENSMUSG00000004789.11	Dlst	0.346545757495127
ENSMUSG00000044026.4	Slc35g1	2.03976746473354
ENSMUSG00000029695.14	Aass	1.36848268664886
ENSMUSG00000024187.16	Fam234a	0.251839798476446
ENSMUSG00000010358.14	Ifi35	1.37768658890777
ENSMUSG00000025579.15	Gaa	0.255436452417385
ENSMUSG00000025533.16	Asl	0.560710789922649
ENSMUSG00000028076.13	Cd1d1	0.52267778195505
ENSMUSG00000027248.14	Pdia3	1.70139136997088
ENSMUSG00000069456.5	Rdh16	1.21213207792122
ENSMUSG00000027822.17	Slc33a1	0.677877283262166
ENSMUSG00000059811.14	Atl2	1.50645071493012
ENSMUSG00000029629.18	Phf14	0.442861010831064
ENSMUSG00000058216.14	Gstp3	1.5744040483555
ENSMUSG00000025724.13	Sec11a	0.826092369132415
ENSMUSG00000047228.10	A2ml1	1.45161406782865
ENSMUSG00000070939.10	Tgfbrap1	0.362045112848317
ENSMUSG00000018821.4	Avpi1	1.35197211287302
ENSMUSG00000043091.10	Tuba1c	1.5758756272354
ENSMUSG00000064145.13	Arih2	0.790871798067074
ENSMUSG00000039361.12	Picalm	0.644980556399468
ENSMUSG00000020102.16	Slc16a7	0.638171801772067
ENSMUSG00000058655.10	Eif4b	1.15146124155466
ENSMUSG00000037270.19	4932438A13Rik	0.684121337685287
ENSMUSG00000043671.15	Dpy19l3	1.34223751916488
ENSMUSG00000038658.16	Ric1	0.980138218493714
ENSMUSG00000090150.11	Acad11	0.724705891020609
ENSMUSG00000026003.6	Acadl	0.266466956700528
ENSMUSG00000041997.17	Tlk1	0.575593568458059
ENSMUSG00000049807.17	Arhgap23	1.60375122586742
ENSMUSG00000062762.18	Ei24	0.834300556198795
ENSMUSG00000019737.15	Syne4	1.1799161222798
ENSMUSG00000020180.11	Snrpd3	0.791073836435821
ENSMUSG00000003948.18	Mmd	1.54447670151032
ENSMUSG00000043252.9	Tmem64	1.48933509004266
ENSMUSG00000021928.10	Ebpl	1.01837317733252
ENSMUSG00000036908.18	Unc93b1	0.313302701168806
ENSMUSG00000022844.9	Pdia5	1.02496135232559
ENSMUSG00000022383.14	Ppara	0.636573121723091
ENSMUSG00000022790.15	Igsf11	1.51792798922357
ENSMUSG00000092124.2	B930094E09Rik	1.41501812809259
ENSMUSG00000057068.16	Fam47e	2.82821822580879
ENSMUSG00000014077.14	Chp1	0.26358706331837
ENSMUSG00000022283.16	Pabpc1	0.784366419366701
ENSMUSG00000023004.9	Tuba1b	1.75533191744585
ENSMUSG00000097328.8	Tnfsf12	0.627008367685464
ENSMUSG00000019082.19	Slc25a22	1.26470982490404
ENSMUSG00000032182.16	Yipf2	0.742618835093592
ENSMUSG00000031683.17	Lsm6	0.741691631202117
ENSMUSG00000039879.10	Heca	1.36207658977449
ENSMUSG00000024818.16	Slc25a45	1.42949378575669
ENSMUSG00000061479.16	Snrpa	1.41886175102669
ENSMUSG00000035247.17	Hectd1	0.793527543964041
ENSMUSG00000026520.9	Pycr2	2.00943728496322
ENSMUSG00000048186.15	Bend7	1.3611180455407
ENSMUSG00000001211.16	Agpat3	0.590195730693162
ENSMUSG00000021208.10	Ifi27l2b	0.493128847150598
ENSMUSG00000028991.16	Mtor	0.587802156468625
ENSMUSG00000004562.17	Arhgef40	0.727592236987323
ENSMUSG00000025003.7	Cyp2c39	1.12780989774024
ENSMUSG00000038582.16	Pptc7	1.20259532870147
ENSMUSG00000027792.12	Bche	0.408522207784141
ENSMUSG00000035948.14	Acss3	1.31558565327168
ENSMUSG00000028715.3	Cyp4a14	0.913839378357153
ENSMUSG00000044749.14	Abca6	0.832400604492154
ENSMUSG00000036046.15	5031439G07Rik	1.47598418215268
ENSMUSG00000026643.17	Nmt2	0.501000204577709
ENSMUSG00000094152.6	Slc6a16	1.59691305953883
ENSMUSG00000024695.17	Zfp91	0.210655752723914
ENSMUSG00000033352.12	Map2k4	0.656526353458494
ENSMUSG00000063410.9	Stk24	0.964354410519612
ENSMUSG00000028437.15	Ubap1	0.466495780765564
ENSMUSG00000006517.6	Mvd	3.35139196231567
ENSMUSG00000030188.13	Magohb	0.991317431517512
ENSMUSG00000020733.4	Slc9a3r1	1.69821459293789
ENSMUSG00000016756.18	Cmah	0.603024645728254
ENSMUSG00000033624.11	Pdpr	1.2967126441864
ENSMUSG00000003518.14	Dusp3	0.81882653168223
ENSMUSG00000027533.11	Fabp5	0.754485596566992
ENSMUSG00000018796.14	Acsl1	1.80911139577657
ENSMUSG00000066036.15	Ubr4	0.671073101646004
ENSMUSG00000027907.5	S100a11	0.591377741029272
ENSMUSG00000037349.10	Nudt22	1.34307456659007
ENSMUSG00000026116.12	Tmem131	0.881102845277832
ENSMUSG00000030089.16	Slc41a3	1.304092360536
ENSMUSG00000037601.12	Nme1	1.66778475301281
ENSMUSG00000040616.4	Tmem51	0.968445685717403
ENSMUSG00000041570.15	Camsap2	0.643147047550199
ENSMUSG00000053460.9	Ggcx	0.878979962060378
ENSMUSG00000032040.16	Dcps	0.920779608219887
ENSMUSG00000025195.10	Dnmbp	1.71346526631228
ENSMUSG00000039105.7	Atp6v1g1	0.709688929117132
ENSMUSG00000019188.17	H13	0.558589383068131
ENSMUSG00000000958.11	Slc7a7	0.372632951856468
ENSMUSG00000000149.11	Gna12	0.569177691941891
ENSMUSG00000023019.13	Gpd1	0.383664888374713
ENSMUSG00000020817.17	Rabep1	0.949552715861851
ENSMUSG00000038393.15	Txnip	3.56748051495873
ENSMUSG00000028630.10	Dyrk2	1.14088439082015
ENSMUSG00000024357.11	Sil1	0.624564241324983
ENSMUSG00000041939.15	Mvk	2.4504970386295
ENSMUSG00000037072.17	Selenof	0.213963052851715
ENSMUSG00000020248.19	Nfyb	0.834375734883202
ENSMUSG00000046947.13	Adck2	1.18823274937226
ENSMUSG00000025350.16	Rdh5	0.644290266289449
ENSMUSG00000027808.9	Serp1	1.52176929605714
ENSMUSG00000034853.17	Acot11	1.06606669144179
ENSMUSG00000002428.13	Hltf	0.263398644970999
ENSMUSG00000019906.16	Lin7a	1.27853736056447
ENSMUSG00000034738.9	Nostrin	0.961633468394823
ENSMUSG00000056228.11	Cars2	0.799034257689669
ENSMUSG00000046314.17	Stxbp6	0.793583880621672
ENSMUSG00000020515.14	Cnot8	0.453375864737142
ENSMUSG00000053907.11	Mat2a	1.21290989920253
ENSMUSG00000030082.15	Sec61a1	1.69327015241159
ENSMUSG00000023043.8	Krt18	1.35725843176103
ENSMUSG00000048368.10	Omd	1.68805503839442
ENSMUSG00000029217.17	Tec	1.10494748371663
ENSMUSG00000056201.9	Cfl1	0.897736080396232
ENSMUSG00000047446.19	Arl4a	1.70471845686726
ENSMUSG00000078789.10	Dph1	1.05748783928988
ENSMUSG00000024856.11	Cdk2ap2	1.62101821207518
ENSMUSG00000022575.6	Gsdmd	0.150729835433153
ENSMUSG00000062480.13	Acat3	0.314273477394028
ENSMUSG00000001366.15	Fbxo9	0.754649711471981
ENSMUSG00000040521.12	Tsfm	1.00297557711675
ENSMUSG00000020472.15	Zkscan17	1.37121361334048
ENSMUSG00000012117.14	Dhdds	1.74398574354084
ENSMUSG00000041720.15	Pi4ka	0.473299806283262
ENSMUSG00000024885.10	Aldh3b1	0.113659305605388
ENSMUSG00000074994.7	Qser1	0.609554844339423
ENSMUSG00000040658.8	Dnph1	2.27565177147218
ENSMUSG00000069769.14	Msi2	0.95244728963894
ENSMUSG00000035399.13	Oser1	1.24710686100439
ENSMUSG00000023367.15	Tmem176a	0.669371211847153
ENSMUSG00000004768.15	Rab23	0.468707708031429
ENSMUSG00000029798.12	Herc6	0.194900598444334
ENSMUSG00000056429.5	Tgoln1	2.11032583336314
ENSMUSG00000067925.5	Rtl8a	0.769980997722042
ENSMUSG00000039452.7	Snx22	1.95875333837468
ENSMUSG00000029311.17	Hsd17b11	0.46045016211055
ENSMUSG00000027304.10	Rtf1	0.559889139347195
ENSMUSG00000058569.9	Tmed9	1.31730153924158
ENSMUSG00000041769.14	Ppp2r2d	1.38810117281136
ENSMUSG00000095304.10	Plac9a	0.226125192896516
ENSMUSG00000031504.7	Rab20	0.446741740389027
ENSMUSG00000063445.15	Nmral1	0.324479959334534
ENSMUSG00000000823.17	Zfp512b	1.13582349916651
ENSMUSG00000035704.18	Alg8	1.28504760337158
ENSMUSG00000059552.14	Trp53	0.537869130296737
ENSMUSG00000059447.14	Hadhb	0.288422207590842
ENSMUSG00000017707.10	Serinc3	1.21068709126993
ENSMUSG00000026727.11	Rsu1	0.171734439252635
ENSMUSG00000015668.14	Pdzd11	1.03374472376316
ENSMUSG00000091721.5	Gimd1	2.79911464412979
ENSMUSG00000025227.15	Mfsd13a	1.24946771160366
ENSMUSG00000032340.9	Neo1	0.686761577451208
ENSMUSG00000028158.15	Mttp	0.749383854441527
ENSMUSG00000041632.8	Mrps27	0.917978357945329
ENSMUSG00000027809.15	Etfdh	0.934661736352784
ENSMUSG00000047731.18	Wbp1l	1.29118871592728
ENSMUSG00000053253.17	Ndfip2	0.56898380097383
ENSMUSG00000042102.8	Dmgdh	0.615104193843093
ENSMUSG00000072235.7	Tuba1a	0.480765662009878
ENSMUSG00000038991.18	Txndc5	0.997649805407975
ENSMUSG00000044734.17	Serpinb1a	2.59418336924087
ENSMUSG00000060992.10	Copz1	1.32022154523881
ENSMUSG00000031149.8	Praf2	1.39747439536112
ENSMUSG00000029020.14	Mfn2	0.62151822490682
ENSMUSG00000038005.16	Hpf1	1.04972109758691
ENSMUSG00000029322.13	Plac8	0.315999249151233
ENSMUSG00000022992.18	Kansl2	0.51561620838937
ENSMUSG00000027465.14	Tbc1d20	1.10907934399531
ENSMUSG00000028127.11	Abcd3	1.1643545435528
ENSMUSG00000049115.16	Agtr1a	1.29548441062186
ENSMUSG00000033610.17	Pank1	1.20033212239628
ENSMUSG00000025277.15	Abhd6	0.072087191753807
ENSMUSG00000019579.14	Mydgf	1.20221812851595
ENSMUSG00000066324.3	Bpnt2	0.907477687856586
ENSMUSG00000030421.10	Uri1	0.913030893664528
ENSMUSG00000026958.14	Dpp7	0.189147864725436
ENSMUSG00000053774.10	Ubxn7	0.832808872578039
ENSMUSG00000034110.9	Kctd7	1.40886263203884
ENSMUSG00000001687.16	Ubl3	0.383107996334021
ENSMUSG00000049550.18	Clip1	0.963022620273525
ENSMUSG00000000876.12	Pxmp4	1.37534657021034
ENSMUSG00000023277.14	Twf2	0.259393837969961
ENSMUSG00000041084.9	Ostc	1.87408057406799
ENSMUSG00000028106.14	Rprd2	0.476658475511696
ENSMUSG00000035031.16	C8a	0.429935988796228
ENSMUSG00000026112.8	Coa5	0.328875857266074
ENSMUSG00000056770.16	Setd3	0.470340545279129
ENSMUSG00000020220.17	Vps13d	0.763872095715365
ENSMUSG00000028185.13	Dnase2b	0.0144607365269087
ENSMUSG00000002944.16	Cd36	1.22273326200242
ENSMUSG00000029314.15	Gpat3	1.89491673745915
ENSMUSG00000024007.16	Ppil1	1.22127967542218
ENSMUSG00000044791.17	Setd2	0.779016454421993
ENSMUSG00000050812.19	Ecpas	0.431811029835336
ENSMUSG00000060961.17	Slc4a4	2.5126434136511
ENSMUSG00000019877.11	Serinc1	0.977597056775374
ENSMUSG00000025423.17	Pias2	0.663541762308463
ENSMUSG00000025076.13	Casp7	1.04241183698877
ENSMUSG00000038695.14	Josd2	0.47287604275592
ENSMUSG00000020741.18	Cluh	1.33411012731433
ENSMUSG00000031095.16	Cul4b	0.598172375759604
ENSMUSG00000068284.15	Usf3	0.51764025908478
ENSMUSG00000032116.19	Stt3a	1.05657305087855
ENSMUSG00000032366.16	Tpm1	0.763610384820434
ENSMUSG00000079164.11	Tlr5	0.912827690137094
ENSMUSG00000059908.10	Mug1	1.29071884660942
ENSMUSG00000037470.15	Uggt1	0.884945434300379
ENSMUSG00000037251.6	Pomk	0.96647795202221
ENSMUSG00000031271.15	Serpina7	3.75376865657048
ENSMUSG00000025278.10	Flnb	0.205136518111462
ENSMUSG00000019577.7	Pdk4	4.15244367419109
ENSMUSG00000028223.9	Decr1	0.134421843668155
ENSMUSG00000020782.19	Llgl2	0.912547160004678
ENSMUSG00000020484.20	Xbp1	2.12119142434128
ENSMUSG00000067924.5	Rtl8b	0.790947192330286
ENSMUSG00000061288.14	Taok3	1.36140188358068
ENSMUSG00000040740.8	Slc25a34	2.13338981533973
ENSMUSG00000017002.15	Slpi	1.4939310336071
ENSMUSG00000026579.9	F5	0.577559595124329
ENSMUSG00000070985.4	Acnat1	0.742792749220711
ENSMUSG00000118671.1	AC110211.1	0.211572047815318
ENSMUSG00000027429.17	Sec23b	1.7136171189946
ENSMUSG00000041220.11	Elovl6	2.29684791863037
ENSMUSG00000036257.16	Pnpla8	0.909998810114699
ENSMUSG00000002980.15	Bcam	0.0846635309550681
ENSMUSG00000040472.16	Rabggta	0.697136064339698
ENSMUSG00000001525.11	Tubb5	1.61027536531914
ENSMUSG00000006941.6	Eif1b	0.70236345789191
ENSMUSG00000038844.11	Kif16b	0.421021609753508
ENSMUSG00000009013.6	Dynll1	3.03620107594459
ENSMUSG00000026626.12	Ppp2r5a	0.826231674536383
ENSMUSG00000110344.2	Gm45716	0.778567214779247
ENSMUSG00000026991.21	Pkp4	0.197057826418461
ENSMUSG00000048782.16	Insc	0.549226456905079
ENSMUSG00000030058.18	Copg1	1.0363326514184
ENSMUSG00000021785.9	Ngly1	0.552375955255855
ENSMUSG00000045252.12	Zfp574	0.966151094483203
ENSMUSG00000096727.4	Psmb9	1.41946418519873
ENSMUSG00000004221.17	Ikbkg	0.938820880704071
ENSMUSG00000006732.15	Mettl1	1.36799962737846
ENSMUSG00000035868.10	Zfp983	0.717811836201997
ENSMUSG00000019809.17	Pex3	0.605014597753218
ENSMUSG00000024084.9	Qpct	0.747605391502498
ENSMUSG00000055239.11	Kcmf1	0.312190692614437
ENSMUSG00000025464.16	Paox	1.09030335092414
ENSMUSG00000021870.18	Slmap	0.533115771163249
ENSMUSG00000074264.13	Amy1	0.546303441246929
ENSMUSG00000036775.14	Decr2	0.772952662047542
ENSMUSG00000038174.15	Fam126b	0.905753166719632
ENSMUSG00000017057.10	Il13ra1	0.64496391897168
ENSMUSG00000033629.7	Hacd3	0.400049959474055
ENSMUSG00000036339.19	Tmem260	0.406870861647965
ENSMUSG00000024515.14	Smad4	0.56185921321545
ENSMUSG00000074623.5	Gm826	0.697579520951121
ENSMUSG00000050445.5	Cyp8b1	2.53784791922185
ENSMUSG00000001441.14	Npepps	0.704551235765957
ENSMUSG00000053898.13	Ech1	0
ENSMUSG00000022637.12	Cblb	0.969434201424307
ENSMUSG00000043154.16	Ppp2r3a	0.56680233855524
ENSMUSG00000002413.16	Braf	0.68188428741843
ENSMUSG00000030587.6	2200002D01Rik	0.934380280438433
ENSMUSG00000047617.12	Paxx	0.353914409647799
ENSMUSG00000007594.11	Hapln4	1.07920519859379
ENSMUSG00000044367.8	Slc16a13	1.64634285925677
ENSMUSG00000066900.12	Suds3	0.84974471275727
ENSMUSG00000034663.14	Bmp2k	0.708247399104243
ENSMUSG00000095975.4	Cphx1	0.766725799075911
ENSMUSG00000024338.16	Psmb8	0.848281032094292
ENSMUSG00000025102.15	3110040N11Rik	1.19855799162382
ENSMUSG00000033308.17	Dpyd	0.799842469986417
ENSMUSG00000044646.16	Zbtb7c	0
ENSMUSG00000030674.6	Qprt	1.21947189291461
ENSMUSG00000002289.17	Angptl4	2.61934061070129
ENSMUSG00000056692.14	Ilrun	0.629458531544512
ENSMUSG00000021236.17	Entpd5	0.685862284793796
ENSMUSG00000026547.16	Tagln2	0.819439415605665
ENSMUSG00000029234.14	Tmem165	0.208286172051851
ENSMUSG00000022299.10	Slc25a32	1.60081283970883
ENSMUSG00000032298.14	Neil1	0.435277734816544
ENSMUSG00000031298.16	Adgrg2	1.44413541766841
ENSMUSG00000038733.15	Wdr26	0.750722807817262
ENSMUSG00000042712.11	Tceal9	0.369588083075762
ENSMUSG00000038764.15	Ptpn3	1.34724022343578
ENSMUSG00000098112.9	Bin2	0.109261603522161
ENSMUSG00000038351.15	Sgsm2	0.853326015969365
ENSMUSG00000035505.15	Cox18	0.706346009877353
ENSMUSG00000023259.18	Slc26a6	1.10982035874829
ENSMUSG00000041912.13	Tdrkh	1.02720896177802
ENSMUSG00000021482.11	Prxl2c	0.967435202817066
ENSMUSG00000023393.16	Slc17a9	2.11938133408339
ENSMUSG00000018932.10	Map2k3	0.777517384864473
ENSMUSG00000031901.13	Dus2	1.12660071188478
ENSMUSG00000022710.18	Usp7	0.295222837981294
ENSMUSG00000036613.9	Eipr1	0.862180148631823
ENSMUSG00000036863.13	Syde2	0.472049336783224
ENSMUSG00000039745.9	Htatip2	0.393290509417715
ENSMUSG00000034528.16	Hsd17b13	0.0510389888265462
ENSMUSG00000049775.17	Tmsb4x	0.450750491012562
ENSMUSG00000032575.17	Manf	2.56088718977637
ENSMUSG00000056050.16	Mia3	0.542037859979786
ENSMUSG00000039809.11	Gabbr2	1.18115081971059
