Geneid	Symbol	log2FC	adj.P.Val
ENSMUSG00000020936.9	Nmt1	0.945017728471644	5.94535774168036e-09
ENSMUSG00000040964.17	Arhgef10l	-1.42629190057466	6.10826825152882e-09
ENSMUSG00000040740.8	Slc25a34	1.86116503263453	6.17787456845324e-09
ENSMUSG00000041757.18	Plekha6	-0.974735478050719	6.89112337947754e-09
ENSMUSG00000059839.10	Zfp874b	1.01905635909461	6.67681070280925e-09
ENSMUSG00000041132.12	N4bp2l1	0.866805122824358	7.09752239017991e-09
ENSMUSG00000062825.16	Actg1	-1.91448513224234	6.45979438156498e-09
ENSMUSG00000074121.4	Ntf5	-1.57922260439073	7.15709808941715e-09
ENSMUSG00000026837.17	Col5a1	-2.00506838107862	6.72433409176039e-09
ENSMUSG00000078566.9	Bnip3	1.79308775734649	6.79427538362991e-09
ENSMUSG00000037020.17	Wdr62	1.28557395446807	7.6304728585805e-09
ENSMUSG00000057137.10	Tmem140	2.02445354179963	7.00573935987314e-09
ENSMUSG00000032860.6	P2ry2	-1.05862400298731	7.1028410859984e-09
ENSMUSG00000028954.12	Nub1	1.34003694229195	7.00573935987314e-09
ENSMUSG00000052934.15	Fbxo31	1.53847483454344	7.09752239017991e-09
ENSMUSG00000021392.9	Nol8	1.02610517857348	7.39868269206547e-09
ENSMUSG00000027394.14	Ttl	-0.902842088214159	7.90976335756154e-09
ENSMUSG00000022098.11	Bmp1	-1.14438388010567	7.64117727694182e-09
ENSMUSG00000021750.17	Fam107a	1.95545860796168	8.23945267838344e-09
ENSMUSG00000041096.14	Tspyl2	0.938115712331831	7.52933093595941e-09
ENSMUSG00000020910.17	Adprm	1.29040967858803	8.01571668875913e-09
ENSMUSG00000039405.8	Prss23	-1.13872024442493	7.54613528408911e-09
ENSMUSG00000003477.6	Inmt	2.77970201548401	7.52933093595941e-09
ENSMUSG00000038545.14	Cul7	-0.755427743141632	8.44607669124861e-09
ENSMUSG00000037815.8	Ctnna1	0.822502100609885	7.65903013442325e-09
ENSMUSG00000032078.18	Zpr1	1.06267128742988	7.73958744809186e-09
ENSMUSG00000042215.9	Bag2	-0.766054176114903	8.31314333196384e-09
ENSMUSG00000035139.15	Secisbp2	0.893103448884311	8.23694174296397e-09
ENSMUSG00000059436.14	Max	0.959199199672497	8.31314333196384e-09
ENSMUSG00000059439.16	Bcas3	0.690056863423381	8.47351307591669e-09
ENSMUSG00000047787.9	Flrt1	1.65906415280061	9.64364515386409e-09
ENSMUSG00000042129.9	Rassf4	1.44624928879201	9.22573247338542e-09
ENSMUSG00000026436.16	Elk4	1.42560468634063	8.54136816962308e-09
ENSMUSG00000077450.14	Rab11b	0.821964594429389	8.73845008656919e-09
ENSMUSG00000026229.18	Psmd1	0.715818813953627	8.73964392841487e-09
ENSMUSG00000013584.6	Aldh1a2	-1.85826471889036	1.02538315612503e-08
ENSMUSG00000032135.16	Mcam	-1.2043386349002	9.93658242531147e-09
ENSMUSG00000040435.13	Ppp1r15a	2.42352415385131	9.45457976598878e-09
ENSMUSG00000028960.21	Ube4b	0.984668772413403	9.77582933172717e-09
ENSMUSG00000052675.12	Zfp112	0.982639963243367	1.05073786005929e-08
ENSMUSG00000032411.16	Tfdp2	1.74933867711049	9.93658242531147e-09
ENSMUSG00000020074.8	Ccar1	0.700576701735205	1.00340624929539e-08
ENSMUSG00000027864.10	Ptgfrn	-0.99956847647464	1.0819044829269e-08
ENSMUSG00000048003.13	Catsper4	1.24097671113576	1.14363771926009e-08
ENSMUSG00000027439.10	Gzf1	0.952336725448937	1.05073786005929e-08
ENSMUSG00000031701.7	Dnaja2	0.780501198402145	1.05073786005929e-08
ENSMUSG00000023951.19	Vegfa	-1.30598403957926	1.05073786005929e-08
ENSMUSG00000066880.16	Zfp617	1.26406017881836	1.0819044829269e-08
ENSMUSG00000034243.18	Golgb1	1.13215373569274	1.05073786005929e-08
ENSMUSG00000051456.5	Hspb3	-1.27295037679342	1.1233318451571e-08
ENSMUSG00000029730.17	Mcm7	1.13497633960882	1.10780155598433e-08
ENSMUSG00000003476.17	Crhr2	-1.17297084809913	1.12335012837986e-08
ENSMUSG00000030494.14	Rhpn2	1.50150306411094	1.20673886816361e-08
ENSMUSG00000056900.14	Usp13	1.04164282641378	1.09692177284137e-08
ENSMUSG00000026790.20	Odf2	1.11473394304131	1.1233318451571e-08
ENSMUSG00000023025.17	Larp4	1.05281839989217	1.10780155598433e-08
ENSMUSG00000020623.12	Map2k6	-1.64224040573207	1.14363771926009e-08
ENSMUSG00000036995.8	Asap3	-1.03534841943852	1.23954683998482e-08
ENSMUSG00000055319.9	Sec23ip	1.11873072270539	1.12335012837986e-08
ENSMUSG00000047591.6	Mafa	-1.65577980957487	1.12335012837986e-08
ENSMUSG00000022884.17	Eif4a2	0.798367911778088	1.12335012837986e-08
ENSMUSG00000053289.9	Ddx10	0.834997357923537	1.1431274882884e-08
ENSMUSG00000002307.17	Daxx	1.2877820445114	1.14363771926009e-08
ENSMUSG00000024974.11	Smc3	0.741492823553636	1.14042969654039e-08
ENSMUSG00000031380.11	Vegfd	2.10482488440239	1.23954683998482e-08
ENSMUSG00000002032.18	Tmem25	-1.72441390996861	1.27841210703402e-08
ENSMUSG00000022594.15	Lynx1	-1.21526630508983	1.17843751938808e-08
ENSMUSG00000028150.15	Rorc	1.12513832550543	1.18874110603009e-08
ENSMUSG00000053907.11	Mat2a	-1.31631429265439	1.19052222457132e-08
ENSMUSG00000036390.9	Gadd45a	2.51963967275565	1.22298861394332e-08
ENSMUSG00000031904.6	Slc7a6	1.3972535889223	1.24992566555562e-08
ENSMUSG00000018983.10	E2f2	-1.15856511379066	1.22725917853762e-08
ENSMUSG00000003226.8	Ranbp2	1.22406613472663	1.23954683998482e-08
ENSMUSG00000020349.5	Ppp2ca	0.805318855121446	1.23954683998482e-08
ENSMUSG00000000149.11	Gna12	-0.967977608649711	1.28025747271831e-08
ENSMUSG00000039067.6	Psmd7	1.03633619589479	1.23954683998482e-08
ENSMUSG00000034714.10	Ttyh2	-1.65420485535094	1.43280750337109e-08
ENSMUSG00000019850.12	Tnfaip3	-1.22080843867289	1.35108221065429e-08
ENSMUSG00000034930.17	Rtkn	-0.854366078862969	1.35108221065429e-08
ENSMUSG00000047648.14	Fbxo30	1.42194470569966	1.290557145448e-08
ENSMUSG00000006998.17	Psmd2	0.869274792367379	1.31826047161273e-08
ENSMUSG00000071984.12	Fndc1	-1.48737544474994	1.40771367067087e-08
ENSMUSG00000030177.15	Ccdc77	1.41320367976606	1.45107027637591e-08
ENSMUSG00000049173.9	Myoz3	-0.921957486407144	1.3659839801727e-08
ENSMUSG00000017009.4	Sdc4	1.36372130047216	1.43280750337109e-08
ENSMUSG00000033610.17	Pank1	1.17617071893409	1.43280750337109e-08
ENSMUSG00000006850.9	Tmco6	1.45069854295111	1.48019695524851e-08
ENSMUSG00000020190.14	Mknk2	1.33515420240888	1.43790067602812e-08
ENSMUSG00000030521.12	Mphosph10	1.62729232720649	1.44998916503002e-08
ENSMUSG00000032551.8	1110059G10Rik	0.896676490890631	1.5920443053136e-08
ENSMUSG00000040423.12	Rc3h1	0.883797443927618	1.52037160051659e-08
ENSMUSG00000039990.17	Edrf1	0.754629003106754	1.56591478438053e-08
ENSMUSG00000037447.17	Arid5a	1.39520584396703	1.66018382541025e-08
ENSMUSG00000020115.4	Tbk1	1.21266124251457	1.5552498682133e-08
ENSMUSG00000024597.12	Slc12a2	1.41198015188	1.52236078157365e-08
ENSMUSG00000024583.4	Txnl1	1.12531860979034	1.52678754077407e-08
ENSMUSG00000002489.17	Tiam1	-1.18715461184031	1.79373351649914e-08
ENSMUSG00000032077.6	Bud13	0.833557587719263	1.67089306268859e-08
