Geneid	Symbol	Chow_GElaS
ENSMUSG00000023055.11	Calcoco1	1.09905163158023
ENSMUSG00000025509.16	Pnpla2	0.631885555075381
ENSMUSG00000037573.6	Tob1	3.32703182072704
ENSMUSG00000026389.17	Steap3	0.948616227154332
ENSMUSG00000040350.17	Trim7	1.07889874306569
ENSMUSG00000032014.7	Oaf	0.805038588565974
ENSMUSG00000069601.15	Ank3	0.400688212710082
ENSMUSG00000070803.7	Cited4	1.8418719073223
ENSMUSG00000051067.9	Lingo3	1.28145232313266
ENSMUSG00000033365.15	Ipo13	0.556952455023055
ENSMUSG00000025777.9	Gdap1	0.664096146780544
ENSMUSG00000035606.9	Ky	2.09388261679796
ENSMUSG00000004105.9	Angptl2	1.37700145126832
ENSMUSG00000087408.11	Cers1	2.10611220151789
ENSMUSG00000091712.3	Sec14l5	3.51242382162301
ENSMUSG00000030256.12	Bhlhe41	1.04934616950911
ENSMUSG00000052310.10	Slc39a1	0.329269044013362
ENSMUSG00000028339.18	Col15a1	1.65435020387806
ENSMUSG00000026473.17	Glul	2.12436192238319
ENSMUSG00000022043.20	Trim35	0.588576890732986
ENSMUSG00000028426.11	Rad23b	0.191178313346612
ENSMUSG00000026213.16	Stk11ip	1.57119399808787
ENSMUSG00000022091.7	Sorbs3	1.44718630968966
ENSMUSG00000029581.15	Fscn1	0.281753666585568
ENSMUSG00000042834.16	Nrep	0.6401160524637
ENSMUSG00000036840.6	Siah1a	0.184391540247922
ENSMUSG00000040177.11	2310057M21Rik	0
ENSMUSG00000058070.15	Eml1	0
ENSMUSG00000071072.13	Ptges3	0
ENSMUSG00000042628.9	Zfyve1	1.57561594424699
ENSMUSG00000026353.10	Ubxn4	0.238059705510852
ENSMUSG00000090066.3	1110002E22Rik	2.2475769989762
ENSMUSG00000031490.7	Eif4ebp1	1.19003333857833
ENSMUSG00000032114.10	Slc37a4	0.506648048049044
ENSMUSG00000025170.14	Rab40b	0.570943840414442
ENSMUSG00000028854.10	Slc9a1	1.82835143319753
ENSMUSG00000024052.18	Lpin2	1.61269489823057
ENSMUSG00000034158.10	Lrrc58	1.33042832506604
ENSMUSG00000022270.17	Retreg1	1.4431177954427
ENSMUSG00000035914.12	Cd276	0.605509107182331
ENSMUSG00000031239.6	Itm2a	0.422109886712062
ENSMUSG00000049800.14	Sertad2	0.575897343771182
ENSMUSG00000005936.20	Kctd20	1.43378271309971
ENSMUSG00000033416.16	Gucd1	1.15767683071654
ENSMUSG00000024750.12	Zfand5	1.46084819217137
ENSMUSG00000019132.12	BC005537	0.544771196467393
ENSMUSG00000020108.5	Ddit4	7.52131638874907
ENSMUSG00000026971.16	Itgb6	1.33177305778898
ENSMUSG00000021281.16	Tnfaip2	2.85926639603667
ENSMUSG00000019577.7	Pdk4	4.82131165552214
ENSMUSG00000024188.17	Luc7l	1.29570616176238
ENSMUSG00000028907.8	Utp11	0.625776467919172
ENSMUSG00000066687.6	Zbtb16	1.08191342561905
ENSMUSG00000032911.7	Cspg4	0.410361211768832
ENSMUSG00000078515.5	Ddi2	2.16611731312386
ENSMUSG00000038518.16	Jarid2	1.12186964995256
ENSMUSG00000017428.17	Psmd11	0.475005184575101
ENSMUSG00000002831.15	Plin4	1.36433103508085
ENSMUSG00000070348.6	Ccnd1	1.03462022285961
ENSMUSG00000032495.9	Lrrc2	0.720040514897359
ENSMUSG00000030123.16	Plxnd1	0.684104664059285
ENSMUSG00000021806.5	Nid2	0.4813227300332
ENSMUSG00000028211.12	Trp53inp1	3.11960078623296
ENSMUSG00000025432.12	Avil	0.3755764767613
ENSMUSG00000024501.21	Dpysl3	0.886533955362481
ENSMUSG00000036256.14	Igfbp7	0.355034790958288
ENSMUSG00000048874.16	Phf3	0.779394816818482
ENSMUSG00000019923.15	Zwint	0.555749682162363
ENSMUSG00000038335.14	Tsr1	0.812485182679242
ENSMUSG00000042719.18	Naa25	0.255342263530158
ENSMUSG00000007659.19	Bcl2l1	1.80205136786312
ENSMUSG00000048126.17	Col6a3	1.88027095272425
ENSMUSG00000032035.17	Ets1	1.13248255604937
ENSMUSG00000029718.15	Pcolce	0.793011222834015
ENSMUSG00000038332.14	Sesn1	3.72527361998218
ENSMUSG00000020075.9	Ddx21	0.45238721076896
ENSMUSG00000025612.6	Bach1	0.137507440246994
ENSMUSG00000040859.15	Bsdc1	0.608473060809312
ENSMUSG00000072969.3	Armcx5	1.05918810638455
ENSMUSG00000030110.14	Ret	1.27231991223682
ENSMUSG00000045246.12	Kcng4	0.600039067213289
ENSMUSG00000044068.8	Zrsr1	0.0657388851608852
ENSMUSG00000039911.14	Spsb1	2.78762217699119
ENSMUSG00000058454.16	Dhcr7	0.351825037464784
ENSMUSG00000008429.9	Herpud2	0.114042644815837
ENSMUSG00000002625.11	Akap8l	0.56794065634111
ENSMUSG00000027075.17	Slc43a1	5.64938056685738
ENSMUSG00000020439.18	Smtn	0.339438100614
ENSMUSG00000020241.14	Col6a2	0.830375307441556
ENSMUSG00000046949.17	Nqo2	0.470400185899412
ENSMUSG00000027111.17	Itga6	0.27774786729471
ENSMUSG00000026447.18	Pik3c2b	1.85988341356791
ENSMUSG00000049225.15	Pdp1	0
ENSMUSG00000042354.8	Gnl3	1.0319756653571
ENSMUSG00000063785.13	Utp14a	0.652680371724776
ENSMUSG00000039376.14	Synpo2l	1.55581302453789
ENSMUSG00000022114.6	Spry2	1.16336386126731
ENSMUSG00000078202.4	Nrarp	0.944054229325724
ENSMUSG00000039756.13	Dnttip2	1.04504125766848
ENSMUSG00000059824.13	Dbp	0
ENSMUSG00000038807.20	Rap1gap2	0.124975870398941
ENSMUSG00000020593.17	Lpin1	0.706405685202697
ENSMUSG00000022357.3	Klhl38	3.54905848693903
ENSMUSG00000028862.7	Map3k6	1.54294803982323
ENSMUSG00000022797.17	Tfrc	1.67910789194153
ENSMUSG00000050043.17	Tmx2	0.870014461474427
ENSMUSG00000042116.4	Vwa1	0.191250205721152
ENSMUSG00000030089.16	Slc41a3	0.4396975668758
ENSMUSG00000045664.6	Cdc42ep2	1.02965506398033
ENSMUSG00000016494.10	Cd34	0.359338924423379
ENSMUSG00000052135.9	Foxo6	0.677176682111667
ENSMUSG00000030967.16	Zranb1	2.29369719399704
ENSMUSG00000027204.14	Fbn1	1.31940307838837
ENSMUSG00000028760.17	Eif4g3	0.398601567402645
ENSMUSG00000042292.19	Mrtfa	0.723103190977494
ENSMUSG00000043719.15	Col6a6	0.0356331866786089
ENSMUSG00000021838.18	Samd4	0.523682737298074
ENSMUSG00000025364.14	Pa2g4	0.331827886060317
ENSMUSG00000034898.18	Filip1	1.1945866008051
ENSMUSG00000020828.14	Pld2	0.494386891924205
ENSMUSG00000027014.15	Cwc22	1.32051947916472
ENSMUSG00000030711.17	Sult1a1	2.5336161987245
ENSMUSG00000004939.8	Nmrk2	2.39997969216402
ENSMUSG00000004535.13	Tax1bp1	0.467095872882255
ENSMUSG00000036275.14	9530068E07Rik	0.429846211301314
ENSMUSG00000005312.16	Ubqln1	0.00923234250724754
ENSMUSG00000033863.3	Klf9	1.8385302954701
ENSMUSG00000032705.10	Exd2	1.47955068857817
ENSMUSG00000028932.9	Psmc2	0.342202076588928
ENSMUSG00000027004.4	Frzb	0.752719782313427
ENSMUSG00000029415.5	Sdad1	0.615003629900255
ENSMUSG00000021271.6	Zfp839	2.17548178762157
ENSMUSG00000056698.12	Elmod3	1.06936909364839
ENSMUSG00000039936.19	Pik3cd	0.391158900842873
ENSMUSG00000027889.18	Ampd2	0.533770121911857
ENSMUSG00000011305.12	Plin5	1.97475440115843
ENSMUSG00000028522.17	Mier1	1.5104297830237
ENSMUSG00000032376.13	Usp3	0.71825779504908
ENSMUSG00000043065.13	Spice1	1.63555545896224
ENSMUSG00000032582.15	Rbm6	0.158071682562671
ENSMUSG00000027452.12	Acss1	2.10679847049262
ENSMUSG00000028841.15	Cnksr1	0.961619242851876
ENSMUSG00000029185.15	Fam114a1	0.147656551003007
ENSMUSG00000021903.12	Galnt15	1.37037384073254
ENSMUSG00000036693.13	Nop14	0.70140274353537
ENSMUSG00000015357.11	Clpx	0.646219213164617
ENSMUSG00000075033.5	Nxpe3	0.665383947971739
ENSMUSG00000027236.9	Eif3j1	0.780286488829819
ENSMUSG00000026043.19	Col3a1	0.792415823779572
ENSMUSG00000027314.7	Dll4	0.114908212379351
ENSMUSG00000025220.9	Oga	0.608024711526274
ENSMUSG00000037017.16	Zscan21	0.0406934957460318
ENSMUSG00000059890.17	Ube4a	0.965205936157087
ENSMUSG00000039960.6	Rhou	0.453538895730125
ENSMUSG00000042390.10	Gatad2b	0.951943716645392
ENSMUSG00000030870.13	Ubfd1	0.257987715438374
ENSMUSG00000023034.8	Nr4a1	2.33259894526545
ENSMUSG00000030103.12	Bhlhe40	3.00887827433744
ENSMUSG00000029227.16	Fip1l1	0.485413109891623
ENSMUSG00000041777.13	Cir1	1.91666195286757
ENSMUSG00000032011.6	Thy1	0.894758484498311
ENSMUSG00000020538.16	Srebf1	0.615382424197029
ENSMUSG00000069045.12	Ddx3y	0.689126630906285
ENSMUSG00000041775.8	Mapk1ip1	1.08350772919307
ENSMUSG00000043557.17	Mdga1	0.269373051947388
ENSMUSG00000048000.16	Gigyf2	0.284342911845291
ENSMUSG00000004393.11	Ddx56	0.917106900942279
ENSMUSG00000025898.7	Cwf19l2	0.407571153315172
ENSMUSG00000039703.16	Nploc4	0.308374635134338
ENSMUSG00000017144.9	Rnd3	0.88605181116354
ENSMUSG00000029131.15	Dnajb6	0.151777501441974
ENSMUSG00000034858.17	Fam214a	2.10341527754503
ENSMUSG00000040128.10	Pnrc1	1.81416298562773
ENSMUSG00000038463.9	Olfml2b	0.807880792617796
ENSMUSG00000028291.8	Akirin2	0.421798374797232
ENSMUSG00000058297.17	Spock2	1.22745693325321
ENSMUSG00000006005.19	Tpr	0.641549515054476
ENSMUSG00000028809.17	Srrm1	0.340073680323529
ENSMUSG00000004473.11	Clec11a	0.385909602911064
ENSMUSG00000022812.15	Gsk3b	1.03321320427313
ENSMUSG00000042622.15	Maff	3.61625929219021
ENSMUSG00000042133.17	Ppig	0.56895237715777
ENSMUSG00000036188.5	Ankmy2	0.197185145597604
ENSMUSG00000024594.10	Prrc1	0.139723218674042
ENSMUSG00000023277.14	Twf2	0.981519069939312
ENSMUSG00000025216.10	Lbx1	1.21407498068577
ENSMUSG00000020385.17	Clk4	1.25559769345258
ENSMUSG00000022528.9	Hes1	0.803710254570301
ENSMUSG00000078622.9	Ccdc47	0.0360779750202455
ENSMUSG00000020806.16	Rhbdf2	0.71826526100536
ENSMUSG00000020674.18	Pxdn	0.295647009588763
ENSMUSG00000049134.16	Nrap	0.310330091216004
ENSMUSG00000063275.16	Hacd1	1.83221156926684
ENSMUSG00000024413.15	Npc1	1.66112231797517
ENSMUSG00000024507.7	Hsd17b4	1.27140385512472
ENSMUSG00000033032.16	Afap1l1	0.376122483320176
ENSMUSG00000047123.9	Ticam1	0.897158739599308
ENSMUSG00000025352.7	Gdf11	0.878740507113171
ENSMUSG00000056481.8	Cd248	1.42551039683135
ENSMUSG00000032192.10	Gnb5	0.912954757431539
ENSMUSG00000000317.12	Bcl6b	0.5809254296547
ENSMUSG00000061755.11	Bod1l	0.525873434104629
ENSMUSG00000002455.15	Prpf6	0.808213350720163
ENSMUSG00000033585.6	Ndn	0.207054872878481
ENSMUSG00000014905.5	Dnajb9	0.609689659323163
ENSMUSG00000057342.16	Sphk2	0.0377439681996516
ENSMUSG00000024481.6	Lvrn	0.840590045425484
ENSMUSG00000042675.16	Ypel3	0.892274730287508
ENSMUSG00000035172.16	Plekhh3	2.02190238377729
ENSMUSG00000026342.11	Slc35f5	0.0752365526001954
ENSMUSG00000023336.7	Wfdc1	0.450331175341315
ENSMUSG00000035247.17	Hectd1	0.637951591922659
ENSMUSG00000024423.7	Impact	0
ENSMUSG00000030208.16	Emp1	2.95782200944269
ENSMUSG00000037958.14	Nsrp1	0.708693125860406
ENSMUSG00000037526.8	Atg14	1.5974410264226
ENSMUSG00000024949.18	Sf1	0.231901251268836
ENSMUSG00000020982.10	Nemf	0.289386024573253
ENSMUSG00000031543.19	Ank1	0.925947376567913
ENSMUSG00000020936.9	Nmt1	0.26746060452034
ENSMUSG00000040964.17	Arhgef10l	1.05091135245115
ENSMUSG00000040740.8	Slc25a34	0.828480585243479
ENSMUSG00000041757.18	Plekha6	0.420583229005194
ENSMUSG00000059839.10	Zfp874b	1.15028104711779
ENSMUSG00000041132.12	N4bp2l1	0.519170533628249
ENSMUSG00000062825.16	Actg1	1.72052519450018
ENSMUSG00000074121.4	Ntf5	0.702220629345524
ENSMUSG00000026837.17	Col5a1	0.508517930329944
ENSMUSG00000078566.9	Bnip3	0.95191362706613
ENSMUSG00000037020.17	Wdr62	1.0880790081959
ENSMUSG00000057137.10	Tmem140	1.75482884091102
ENSMUSG00000032860.6	P2ry2	1.01434758217546
ENSMUSG00000028954.12	Nub1	1.36499957463418
ENSMUSG00000052934.15	Fbxo31	0.865795225421695
ENSMUSG00000021392.9	Nol8	0.437333386399669
ENSMUSG00000027394.14	Ttl	0.496636944182806
ENSMUSG00000022098.11	Bmp1	0.299315837689184
ENSMUSG00000021750.17	Fam107a	2.11194372016737
ENSMUSG00000041096.14	Tspyl2	0.716925687372224
ENSMUSG00000020910.17	Adprm	0.402355583635847
ENSMUSG00000039405.8	Prss23	1.14727104266094
ENSMUSG00000003477.6	Inmt	3.7163937341737
ENSMUSG00000038545.14	Cul7	0
ENSMUSG00000037815.8	Ctnna1	0.346808182334789
ENSMUSG00000032078.18	Zpr1	0.968968461929317
ENSMUSG00000042215.9	Bag2	0.498993331007309
ENSMUSG00000035139.15	Secisbp2	0.130367975830884
ENSMUSG00000059436.14	Max	0.623062954563739
ENSMUSG00000059439.16	Bcas3	0.444374334218467
ENSMUSG00000047787.9	Flrt1	0.163755383662265
ENSMUSG00000042129.9	Rassf4	0.301961941615392
ENSMUSG00000026436.16	Elk4	1.38294327203109
ENSMUSG00000077450.14	Rab11b	0.517106466843126
ENSMUSG00000026229.18	Psmd1	0.051095673647711
ENSMUSG00000013584.6	Aldh1a2	2.26242245647563
ENSMUSG00000032135.16	Mcam	0.772064157250889
ENSMUSG00000040435.13	Ppp1r15a	1.05266184844491
ENSMUSG00000028960.21	Ube4b	0.363344783477084
ENSMUSG00000052675.12	Zfp112	0.537230533127302
ENSMUSG00000032411.16	Tfdp2	0.907142605452605
ENSMUSG00000020074.8	Ccar1	0.0470293815771372
ENSMUSG00000027864.10	Ptgfrn	0.623613414711411
ENSMUSG00000048003.13	Catsper4	0.196227376952618
ENSMUSG00000027439.10	Gzf1	1.29172519470642
ENSMUSG00000031701.7	Dnaja2	0.271950499933805
ENSMUSG00000023951.19	Vegfa	2.10988635898017
ENSMUSG00000066880.16	Zfp617	0.566485731007802
ENSMUSG00000034243.18	Golgb1	1.04659020539637
ENSMUSG00000051456.5	Hspb3	1.06399670600523
ENSMUSG00000029730.17	Mcm7	1.48969313632712
ENSMUSG00000003476.17	Crhr2	0.655796247893431
ENSMUSG00000030494.14	Rhpn2	1.13961623847906
ENSMUSG00000056900.14	Usp13	0.584240847787182
ENSMUSG00000026790.20	Odf2	1.0109644175807
ENSMUSG00000023025.17	Larp4	0.357509482329623
ENSMUSG00000020623.12	Map2k6	0.58986722492911
ENSMUSG00000036995.8	Asap3	0.509988315266913
ENSMUSG00000055319.9	Sec23ip	0.520613481325468
ENSMUSG00000047591.6	Mafa	1.3765057009491
ENSMUSG00000022884.17	Eif4a2	0.321572399318111
ENSMUSG00000053289.9	Ddx10	0.874649220861085
ENSMUSG00000002307.17	Daxx	0.929374364263353
ENSMUSG00000024974.11	Smc3	0.548089773685938
ENSMUSG00000031380.11	Vegfd	0.667906695944847
ENSMUSG00000002032.18	Tmem25	0.178663974718439
ENSMUSG00000022594.15	Lynx1	0.48745200512468
ENSMUSG00000028150.15	Rorc	0.105460494822985
ENSMUSG00000053907.11	Mat2a	0.847513946126461
ENSMUSG00000036390.9	Gadd45a	1.90173458940597
ENSMUSG00000031904.6	Slc7a6	0.651939105925315
ENSMUSG00000018983.10	E2f2	0.214277298124332
ENSMUSG00000003226.8	Ranbp2	0.216750784234523
ENSMUSG00000020349.5	Ppp2ca	0.357349183667112
ENSMUSG00000000149.11	Gna12	0.642572403052562
ENSMUSG00000039067.6	Psmd7	0.435039318178652
ENSMUSG00000034714.10	Ttyh2	3.20851699839
ENSMUSG00000019850.12	Tnfaip3	0.83619230740622
ENSMUSG00000034930.17	Rtkn	0.189744501672335
ENSMUSG00000047648.14	Fbxo30	1.42888500565078
ENSMUSG00000006998.17	Psmd2	0.349267503756327
ENSMUSG00000071984.12	Fndc1	0.91677536371979
ENSMUSG00000030177.15	Ccdc77	0.992666747712637
ENSMUSG00000049173.9	Myoz3	0.00678214592781233
ENSMUSG00000017009.4	Sdc4	0.460649392616268
ENSMUSG00000033610.17	Pank1	2.0856683335332
ENSMUSG00000006850.9	Tmco6	1.44390861762213
ENSMUSG00000020190.14	Mknk2	0.121409120929077
ENSMUSG00000030521.12	Mphosph10	1.09352955835021
ENSMUSG00000032551.8	1110059G10Rik	0.768438191338717
ENSMUSG00000040423.12	Rc3h1	0.507020259584234
ENSMUSG00000039990.17	Edrf1	0.0310602177906658
ENSMUSG00000037447.17	Arid5a	1.38603936621616
ENSMUSG00000020115.4	Tbk1	0.468404981979728
ENSMUSG00000024597.12	Slc12a2	1.46519770735544
ENSMUSG00000024583.4	Txnl1	0.0692994944595941
ENSMUSG00000002489.17	Tiam1	0.616851215782092
ENSMUSG00000032077.6	Bud13	0.645953902364222
ENSMUSG00000027435.9	Cd93	1.14127146597036
ENSMUSG00000047604.4	Frat2	1.26854655895726
ENSMUSG00000001119.8	Col6a1	0.217605860277414
ENSMUSG00000031382.15	Asb11	1.06027907311623
ENSMUSG00000054509.8	Parp4	1.10248187632024
ENSMUSG00000028557.11	Rnf11	0.425905741551665
ENSMUSG00000020099.9	Unc5b	0.681538945801938
ENSMUSG00000064120.15	Mocs1	1.38331459106426
ENSMUSG00000029073.10	Cptp	0.678817380340807
ENSMUSG00000030751.19	Psma1	0.247199722754822
ENSMUSG00000037348.16	Paqr7	0.533455194000765
ENSMUSG00000042978.12	Sbk1	0.702440819659883
ENSMUSG00000013698.13	Pea15a	0.806131916607479
ENSMUSG00000019539.12	Rcn3	0.0541076660293282
ENSMUSG00000048706.4	Lurap1l	0.1884649098359
ENSMUSG00000043099.5	Hic1	1.41419084444025
ENSMUSG00000079020.10	Slc45a4	0.0449939464837081
ENSMUSG00000057637.14	Prdm2	0
ENSMUSG00000013236.18	Ptprs	0.287356956465608
ENSMUSG00000039242.11	B3galnt2	1.43821908621796
ENSMUSG00000025408.16	Ddit3	1.65505744761524
ENSMUSG00000025268.16	Maged2	0.0174088467230967
ENSMUSG00000055538.8	Zcchc24	1.30771800488603
ENSMUSG00000020744.14	Slc25a19	0.608910806883436
ENSMUSG00000029270.11	Dipk1a	0.470003686269025
ENSMUSG00000022414.9	Tab1	0
ENSMUSG00000029416.18	Slc15a4	0.249369455076256
ENSMUSG00000033159.15	Cnppd1	0.898797371011583
ENSMUSG00000027470.10	Mylk2	1.02971580885363
ENSMUSG00000032593.6	Amigo3	0.0976191462554041
ENSMUSG00000024528.9	Srfbp1	0.627245517605563
ENSMUSG00000022247.13	Brix1	0.573111204445282
ENSMUSG00000029578.16	Wipi2	0.743266095501444
ENSMUSG00000031557.17	Plekha2	0.431572099153672
ENSMUSG00000014418.17	Hps5	0.557068521103056
ENSMUSG00000040653.7	Ppp1r14c	0.467725801630652
ENSMUSG00000021273.12	Fdft1	1.54118974278148
ENSMUSG00000023067.15	Cdkn1a	1.19540711274409
ENSMUSG00000018143.11	Mafk	1.61433214350076
ENSMUSG00000033228.9	Scaf11	0.382859384635474
ENSMUSG00000054676.18	1600014C10Rik	0.57606218261158
ENSMUSG00000027706.9	Sec62	0.965668689116968
ENSMUSG00000057421.13	Las1l	1.00904255425993
ENSMUSG00000028759.14	Hp1bp3	0.448600279760834
ENSMUSG00000024603.9	Dctn4	0.294667092881824
ENSMUSG00000054752.17	Fsd1l	0.424378965660722
ENSMUSG00000010830.9	Kdelr3	0.561938794541633
ENSMUSG00000035279.9	Ssc5d	0.167285194917875
ENSMUSG00000059713.13	Rcan3	0.229535587920975
ENSMUSG00000046546.4	Fam43a	0.548199823135085
ENSMUSG00000038991.18	Txndc5	0.556810860718797
ENSMUSG00000026249.11	Serpine2	0.665558285747579
ENSMUSG00000022371.17	Col14a1	0.625094472370283
ENSMUSG00000038784.14	Cnot4	0.0566339704709239
ENSMUSG00000028577.14	Plaa	0.185231239530507
ENSMUSG00000041645.15	Ddx24	1.007645337248
ENSMUSG00000036565.8	Ttyh3	0.606687039581281
ENSMUSG00000050144.14	Slc25a44	0.334171940697495
ENSMUSG00000037206.16	Islr	0.624800885054126
ENSMUSG00000031538.7	Plat	1.09671832458318
ENSMUSG00000022440.10	C1qtnf6	0.583774990980996
ENSMUSG00000030598.16	Fbxo17	1.21297382721601
ENSMUSG00000015837.16	Sqstm1	0.540012459381371
ENSMUSG00000038188.18	Scarf1	0.146065718153649
ENSMUSG00000020706.14	Ftsj3	0.866918639495668
ENSMUSG00000004356.9	Utp20	0.566139455233988
ENSMUSG00000039740.7	Alg2	1.49800045110521
ENSMUSG00000027243.9	Harbi1	0.37821437372917
ENSMUSG00000005846.13	Rsl1d1	0.661978838943673
ENSMUSG00000042079.14	Hnrnpf	0.184004210416122
ENSMUSG00000017999.17	Ddx27	1.01748278178669
ENSMUSG00000022965.9	Ifngr2	0.393260369972896
ENSMUSG00000038777.20	Sema6c	0.115274377078541
ENSMUSG00000025995.17	Wdr75	0.178834261602491
ENSMUSG00000039461.13	Tcta	0.149852362809589
ENSMUSG00000026020.10	Nop58	0.144276123857854
ENSMUSG00000027496.16	Aurka	0.923757286753365
ENSMUSG00000026878.18	Rab14	0.313780588583747
ENSMUSG00000074971.5	Fibin	0.790133091781884
ENSMUSG00000022426.7	Josd1	0.334275194416712
ENSMUSG00000005533.11	Igf1r	0.734598209156141
ENSMUSG00000039616.11	Mocos	0.583410738299525
ENSMUSG00000000126.12	Wnt9a	0.826578302472702
ENSMUSG00000048351.15	Coa7	0.323046125224996
ENSMUSG00000039765.16	Cc2d2a	0.0649257615399414
ENSMUSG00000063808.15	Gpatch1	1.2548356835957
ENSMUSG00000027498.15	Cstf1	0.382324643869969
ENSMUSG00000038515.11	Grtp1	0.493813912917602
ENSMUSG00000022041.11	Chrna2	0.332798013036137
ENSMUSG00000022816.12	Fstl1	0.788818640098452
ENSMUSG00000068735.15	Trp53i11	0.104040024048682
ENSMUSG00000031666.16	Rbl2	0.368363080800169
ENSMUSG00000069094.13	Pde7a	1.90279782749322
ENSMUSG00000028439.15	Fam219a	0.303656427713003
ENSMUSG00000024053.12	Emilin2	1.0551442160848
ENSMUSG00000010095.14	Slc3a2	0.514834500642839
ENSMUSG00000033909.18	Usp36	0.70350980406827
ENSMUSG00000016554.10	Eif3d	0.352691313241114
ENSMUSG00000047731.18	Wbp1l	1.65213381128321
ENSMUSG00000027455.17	Nsfl1c	0.463886439122694
ENSMUSG00000040283.15	Btnl9	1.16939966351671
ENSMUSG00000032402.13	Smad3	2.58228812610286
ENSMUSG00000037608.17	Bclaf1	0
ENSMUSG00000051316.9	Taf7	0.82946394328267
ENSMUSG00000052852.9	Reep1	0.487420711149132
ENSMUSG00000021417.16	Eci2	0.147810323477351
ENSMUSG00000060950.13	Trmt61a	0.45883836604225
ENSMUSG00000098134.2	Rnf113a2	1.31199128047695
ENSMUSG00000020935.9	Dcakd	0.492341514895237
ENSMUSG00000063524.14	Eno1	0.632933533073207
ENSMUSG00000031812.17	Map1lc3b	0.300442306243762
ENSMUSG00000073490.12	Ifi207	0.897871195451186
ENSMUSG00000074064.7	Mlycd	1.073230726923
ENSMUSG00000022241.7	Tars	0.300663451305246
ENSMUSG00000036181.3	H1f2	1.65412403033606
ENSMUSG00000026426.11	Arl8a	0.557890064100123
ENSMUSG00000029392.13	Rilpl1	0.467385408151524
ENSMUSG00000026917.16	Wdr5	0.296841107513342
ENSMUSG00000027386.10	Fbln7	0.118131865788916
ENSMUSG00000034205.17	Loxl2	0.717007918447823
ENSMUSG00000026062.13	Slc9a2	1.56214909177823
ENSMUSG00000002799.7	Jag2	0.949360981040538
ENSMUSG00000033793.13	Atp6v1h	0.861536395136517
ENSMUSG00000020882.18	Cacnb1	0.408384764784401
ENSMUSG00000009210.11	Prr29	0.542280927942738
ENSMUSG00000031431.14	Tsc22d3	1.59111833451657
ENSMUSG00000075232.7	Amd1	0.555881183172473
ENSMUSG00000073700.4	Klhl21	1.22948918000388
ENSMUSG00000025579.15	Gaa	0.429702328479495
ENSMUSG00000025425.19	St8sia5	1.06594325867965
ENSMUSG00000022442.17	Ttll1	0.761965651162392
ENSMUSG00000059895.14	Ptp4a3	1.00005666673208
ENSMUSG00000017817.12	Jph2	0.312389875780395
ENSMUSG00000069920.11	B3gnt9	0.233370366727229
ENSMUSG00000029683.8	Lmod2	2.61641252110887
ENSMUSG00000006920.15	Ezh1	0.611309709985637
ENSMUSG00000035828.12	Pim3	2.87326842279101
ENSMUSG00000032431.7	Crtap	0.360592571217091
ENSMUSG00000039252.12	Lgi2	0.463247306444569
ENSMUSG00000035399.13	Oser1	0.238647639607474
ENSMUSG00000030880.15	Polr3e	0
ENSMUSG00000042961.14	Egflam	0.783204086562938
ENSMUSG00000104713.5	Gbp6	0.327449309485888
ENSMUSG00000042726.15	Trafd1	0.568712202502584
ENSMUSG00000032324.12	Tspan3	0.419454346542444
