Geneid	Symbol	Young_GElaS
ENSMUSG00000019864.15	Rtn4ip1	1.02620684056398
ENSMUSG00000022309.10	Angpt1	1.51511966099124
ENSMUSG00000038456.10	Dennd2a	1.02489836881478
ENSMUSG00000002265.18	Peg3	4.63204938820173
ENSMUSG00000059878.13	Zfp422	1.18530767050748
ENSMUSG00000030421.10	Uri1	0.72644443343787
ENSMUSG00000029446.15	Psph	2.69388118505098
ENSMUSG00000053964.18	Lgals4	2.28583247238987
ENSMUSG00000023885.10	Thbs2	1.68653311301711
ENSMUSG00000025025.15	Mxi1	0.672869396475584
ENSMUSG00000021186.10	Fbln5	0.704391348224797
ENSMUSG00000025930.7	Msc	1.75433461247812
ENSMUSG00000060961.17	Slc4a4	1.58897001692031
ENSMUSG00000090264.2	Eif4ebp3	2.77368881875527
ENSMUSG00000021371.6	Mcur1	1.01758305930313
ENSMUSG00000038446.9	Cdc40	1.88879945090668
ENSMUSG00000021356.11	Irf4	6.78518451519499
ENSMUSG00000048503.8	Tlcd5	2.30853515273326
ENSMUSG00000038429.11	Usp5	0.755857801163906
ENSMUSG00000049115.16	Agtr1a	1.99429050573046
ENSMUSG00000030652.12	Coq7	0.818300429544837
ENSMUSG00000023150.15	Ivns1abp	1.76825119796457
ENSMUSG00000033720.13	Sfxn5	2.13691253351949
ENSMUSG00000020744.14	Slc25a19	3.18807153183187
ENSMUSG00000057137.10	Tmem140	2.83123245625851
ENSMUSG00000027346.16	Gpcpd1	2.65351673265545
ENSMUSG00000027357.17	Crls1	3.74144602882825
ENSMUSG00000070002.8	Ell	1.68358263507109
ENSMUSG00000025817.13	Nudt5	0.850498514809654
ENSMUSG00000020472.15	Zkscan17	0.53075991187708
ENSMUSG00000027206.14	Cops2	0.826953719705146
ENSMUSG00000028961.16	Pgd	2.32572207110726
ENSMUSG00000002741.10	Ykt6	1.00577438179955
ENSMUSG00000020538.16	Srebf1	3.46937494917993
ENSMUSG00000037661.15	Gpr160	0.682572058907067
ENSMUSG00000022546.6	Gpt	3.31906265440444
ENSMUSG00000037366.15	Pafah2	0.862937966059993
ENSMUSG00000036104.13	Rab3gap1	1.84842663675061
ENSMUSG00000005299.7	Letm1	0.738615679539032
ENSMUSG00000018740.15	Slc25a35	4.20480756030368
ENSMUSG00000027188.9	Pamr1	0.510695401355508
ENSMUSG00000025937.7	Lactb2	0.728828835192514
ENSMUSG00000022540.17	Rogdi	0.649150966808802
ENSMUSG00000048355.3	Arxes1	0.447043181927746
ENSMUSG00000009633.4	G0s2	3.86362191619975
ENSMUSG00000023019.13	Gpd1	4.28588460935492
ENSMUSG00000079317.11	Trappc2	0.844259818476999
ENSMUSG00000052934.15	Fbxo31	2.22938743946412
ENSMUSG00000023249.16	Parp3	1.0647839945117
ENSMUSG00000052392.6	Acot4	2.9868640912398
ENSMUSG00000024842.9	Cabp4	1.46689176788037
ENSMUSG00000022747.18	St3gal6	1.17244026717966
ENSMUSG00000072676.13	Tmem254a	0.49662096845863
ENSMUSG00000027187.11	Cat	1.28083391648152
ENSMUSG00000027774.17	Gfm1	0.706104271559169
ENSMUSG00000011257.20	Pabpc4	0.732965649429895
ENSMUSG00000011752.8	Pgam1	0.933182795149881
ENSMUSG00000028954.12	Nub1	0.885318071841601
ENSMUSG00000010914.11	Pdhx	1.75888725195564
ENSMUSG00000054484.15	Tmem62	1.81303669471959
ENSMUSG00000019278.6	Dpep1	0.566792746736639
ENSMUSG00000003378.10	Grik5	0.930562760236971
ENSMUSG00000021482.11	Prxl2c	0.627905252722997
ENSMUSG00000023456.17	Tpi1	0.936790107514146
ENSMUSG00000029370.11	Rassf6	2.71067368243038
ENSMUSG00000048489.13	Depp1	4.98061603139622
ENSMUSG00000026626.12	Ppp2r5a	1.98163510039923
ENSMUSG00000027074.15	Slc43a3	0.839414981134269
ENSMUSG00000024937.16	Ehbp1l1	0.686925121412188
ENSMUSG00000028671.17	Gale	2.31200930374305
ENSMUSG00000031309.16	Rps6ka3	1.2082006599429
ENSMUSG00000058446.15	Znrf2	1.04075955685845
ENSMUSG00000028107.15	Tars2	0.269248144125621
ENSMUSG00000021752.15	Kctd6	0.742536873174142
ENSMUSG00000062822.9	4833420G17Rik	1.04323516589524
ENSMUSG00000002504.16	Slc9a3r2	0.566732294591623
ENSMUSG00000041939.15	Mvk	0.865348615776887
ENSMUSG00000034829.9	Nxnl1	2.7041530308571
ENSMUSG00000028044.7	Cks1b	1.17628323294981
ENSMUSG00000046027.18	Stard5	0.442477772739498
ENSMUSG00000002083.14	Bbc3	1.42607483604534
ENSMUSG00000027433.6	Xrn2	0.96441391506754
ENSMUSG00000027884.17	Clcc1	0.642656876798513
ENSMUSG00000032898.10	Fbxo21	3.12770867420166
ENSMUSG00000022180.8	Slc7a8	2.0592788727153
ENSMUSG00000020905.12	Usp43	1.29554550713974
ENSMUSG00000041775.8	Mapk1ip1	1.47622257883787
ENSMUSG00000058258.15	Idi1	1.39520098729626
ENSMUSG00000034059.15	Ypel4	1.36246188084257
ENSMUSG00000001576.16	Ergic1	1.30846310638286
ENSMUSG00000032577.17	Mapkapk3	1.49584336236014
ENSMUSG00000035121.7	Neil2	2.32866328679064
ENSMUSG00000019863.8	Qrsl1	1.4566163267664
ENSMUSG00000020917.18	Acly	5.47659000355915
ENSMUSG00000058454.16	Dhcr7	2.32126236828052
ENSMUSG00000031864.17	Ints10	1.10135020041189
ENSMUSG00000010936.12	Vac14	1.39150960046691
ENSMUSG00000037440.9	Vnn1	1.72984341962134
ENSMUSG00000073802.6	Cdkn2b	2.14867964667829
ENSMUSG00000014195.17	Dnajc7	0.380976228037992
ENSMUSG00000042599.9	Kdm7a	1.96623217421161
ENSMUSG00000046447.4	Camk2n1	0.80982651613173
ENSMUSG00000033308.17	Dpyd	0.270422276606668
ENSMUSG00000045441.6	Gprin3	4.09628866806231
ENSMUSG00000036721.15	Zscan12	1.1434636597801
ENSMUSG00000109865.2	Hspa14	0.528443778764971
ENSMUSG00000024713.17	Pcsk5	1.22016070973974
ENSMUSG00000021367.9	Edn1	1.98598348874592
ENSMUSG00000027947.12	Il6ra	2.3223942308572
ENSMUSG00000022884.17	Eif4a2	1.09136422423879
ENSMUSG00000032126.17	Hmbs	1.31221436435971
ENSMUSG00000038422.3	Hdhd3	2.38507319743096
ENSMUSG00000029311.17	Hsd17b11	0.96321404481533
ENSMUSG00000022941.9	Ripply3	1.05204387365471
ENSMUSG00000041801.6	Phlda3	3.81698688664913
ENSMUSG00000024777.11	Ppp2r5b	0.913989013386276
ENSMUSG00000028150.15	Rorc	0.695129715104203
ENSMUSG00000021759.15	Plpp1	1.83676510341206
ENSMUSG00000028653.17	Trit1	1.81053547360011
ENSMUSG00000051391.10	Ywhag	1.82834496762154
ENSMUSG00000032309.16	Fbxo22	0.52790808132251
ENSMUSG00000072624.4	Gm5460	4.608546178847
ENSMUSG00000058704.10	Memo1	1.23263410500496
ENSMUSG00000019970.16	Sgk1	3.21951034451548
ENSMUSG00000090523.3	Gypc	1.52720503433271
ENSMUSG00000028776.15	Tinagl1	1.91692659092431
ENSMUSG00000020130.10	Tbc1d15	1.8955837095712
ENSMUSG00000033365.15	Ipo13	0.977741941260252
ENSMUSG00000070436.13	Serpinh1	2.16737878559604
ENSMUSG00000032249.15	Anp32a	1.21812667275341
ENSMUSG00000049999.5	Ppp1r3d	1.7785627022957
ENSMUSG00000046985.12	Tapt1	1.99499639295533
ENSMUSG00000032557.14	Uba5	0.475185623642629
ENSMUSG00000020464.16	Pnpt1	0.722467940079339
ENSMUSG00000021094.11	Dhrs7	0.423358440106035
ENSMUSG00000021748.10	Pdhb	2.06360110498846
ENSMUSG00000038393.15	Txnip	3.33396543237314
ENSMUSG00000027589.15	Pcmtd2	1.38990924108721
ENSMUSG00000033105.13	Lss	1.41395243680446
ENSMUSG00000041592.17	Sdk2	2.12880877442033
ENSMUSG00000061816.16	Myl1	0.917621305863847
ENSMUSG00000030986.14	Dhx32	2.91548655227237
ENSMUSG00000041653.6	Pnpla3	6.31529699711002
ENSMUSG00000030123.16	Plxnd1	1.79807290024042
ENSMUSG00000026492.12	Tfb2m	0.55649439398824
ENSMUSG00000049327.18	Kmt5a	2.25784515890528
ENSMUSG00000033159.15	Cnppd1	1.05551770789483
ENSMUSG00000040618.8	Pck2	0.92657939782324
ENSMUSG00000018372.14	Cep95	1.25037764538871
ENSMUSG00000026872.19	Zeb2	0.999771687992197
ENSMUSG00000028252.21	Ccnc	0.367872251135378
ENSMUSG00000031974.9	Abcb10	1.43282258544475
ENSMUSG00000015889.9	Lta4h	1.10840463805076
ENSMUSG00000031095.16	Cul4b	0.822269272582055
ENSMUSG00000032459.10	Mrps22	0.780889131501388
ENSMUSG00000030096.9	Slc6a6	0
ENSMUSG00000027605.19	Acss2	1.62971745922411
ENSMUSG00000027597.16	Ahcy	1.01401507054318
ENSMUSG00000056413.17	Adap1	2.86864739136096
ENSMUSG00000028274.18	Rngtt	0.730965106298119
ENSMUSG00000037060.4	Cavin3	1.73449273471081
ENSMUSG00000064294.13	Aox3	1.05309905605921
ENSMUSG00000021395.12	Spin1	0.852278843372638
ENSMUSG00000024118.15	Tedc2	1.76155296717931
ENSMUSG00000023832.15	Acat2	2.17908226120121
ENSMUSG00000025968.17	Ndufs1	0.517991154368512
ENSMUSG00000025127.16	Gcgr	2.95449192547404
ENSMUSG00000003528.16	Slc25a1	1.58320711128877
ENSMUSG00000005674.10	Tomm40l	0.99611047399498
ENSMUSG00000029190.20	D5Ertd579e	1.65355777441484
ENSMUSG00000075415.14	Fnbp1	1.1353266216702
ENSMUSG00000020051.18	Pah	1.41657605819462
ENSMUSG00000037010.8	Apln	0.769757183848455
ENSMUSG00000004748.6	Mtfp1	2.23452091826416
ENSMUSG00000027513.12	Pck1	3.86827662399561
ENSMUSG00000010307.8	Tmem86a	2.16048641676566
ENSMUSG00000025137.16	Pcyt2	1.09285656369658
ENSMUSG00000006517.6	Mvd	2.77512757715859
ENSMUSG00000009406.14	Elk1	0.943005259184076
ENSMUSG00000028339.18	Col15a1	1.12804935055013
ENSMUSG00000016496.8	Cd274	1.1981750139063
ENSMUSG00000024030.8	Abcg1	3.04401611702246
ENSMUSG00000022351.15	Sqle	1.68287027470318
ENSMUSG00000017309.12	Cd300lg	1.56439955423396
ENSMUSG00000050860.7	Phospho1	0.998961666196884
ENSMUSG00000034424.6	Gcsh	0.607988873806997
ENSMUSG00000042622.15	Maff	1.91408494153186
ENSMUSG00000033902.13	Mapkbp1	2.92516429683229
ENSMUSG00000020810.6	Cygb	0.464230076757976
ENSMUSG00000022270.17	Retreg1	1.59608416996452
ENSMUSG00000035517.18	Tdrd7	0.89589988043631
ENSMUSG00000048970.10	C1galt1c1	0.727125489329468
ENSMUSG00000064225.7	Paqr9	3.6227043941302
ENSMUSG00000072235.7	Tuba1a	1.83470512799748
ENSMUSG00000027710.15	Acad9	0.382589944461654
ENSMUSG00000063406.12	Tmed5	0.586098246348535
ENSMUSG00000032715.10	Trib3	1.02061121317548
ENSMUSG00000031465.7	Angpt2	1.56205450625844
ENSMUSG00000031349.5	Nsdhl	0.664711445476915
ENSMUSG00000045294.12	Insig1	2.48787678130805
ENSMUSG00000042041.8	2010003K11Rik	2.56805406650001
ENSMUSG00000052373.15	Mpp3	1.85343074044687
ENSMUSG00000040521.12	Tsfm	0.629472469687506
ENSMUSG00000056133.6	Unc93a2	1.86603602251163
ENSMUSG00000041220.11	Elovl6	3.56421106475038
ENSMUSG00000040998.19	Npnt	1.07460610700699
ENSMUSG00000095061.2	E030018B13Rik	1.83409038138857
ENSMUSG00000026313.17	Hdac4	0.864026426456695
ENSMUSG00000038412.9	Higd1a	1.39118894529794
ENSMUSG00000037266.19	Rsrp1	1.1301780936184
ENSMUSG00000027456.9	Sdcbp2	1.85470659931582
ENSMUSG00000029575.18	Mmab	0.468639072327962
ENSMUSG00000030067.18	Foxp1	0.666573094258572
ENSMUSG00000032078.18	Zpr1	1.35547112755726
ENSMUSG00000028551.15	Cdkn2c	2.40316030531067
ENSMUSG00000035960.15	Apex1	1.07150154194775
ENSMUSG00000036941.3	Elac1	1.14294002902893
ENSMUSG00000030889.15	Vwa3a	1.8718643754616
ENSMUSG00000026617.17	Bpnt1	0.927494889447461
ENSMUSG00000016487.16	Ppfibp1	1.76376738884724
ENSMUSG00000033318.8	Gstt2	1.04962804587332
ENSMUSG00000066042.5	Med18	3.05430993515909
ENSMUSG00000004947.16	Dtx2	1.52669656551542
ENSMUSG00000045973.19	Slc25a51	0.978856342426399
ENSMUSG00000053774.10	Ubxn7	1.04962321513119
ENSMUSG00000034083.17	Ccdc174	1.23278811289582
ENSMUSG00000025939.20	Ube2w	0.708933336591375
ENSMUSG00000019832.6	Rab32	1.18502013019596
ENSMUSG00000047822.9	Angptl8	6.88117984762439
ENSMUSG00000017692.9	Rhbdl3	3.3628374519238
ENSMUSG00000041729.16	Coro2b	1.54991488795155
ENSMUSG00000018217.13	Pmp22	1.13238836922899
ENSMUSG00000020150.14	Gamt	1.68911865594157
ENSMUSG00000028690.5	Mmachc	0.780057050919484
ENSMUSG00000046312.5	Myorg	2.99049078467435
ENSMUSG00000030878.12	Cdr2	1.78724032516146
ENSMUSG00000005952.16	Trpv1	0.984786915030327
ENSMUSG00000020664.11	Dld	0.621466488522542
ENSMUSG00000006423.16	C330007P06Rik	0.575099434256385
ENSMUSG00000024993.16	Dennd10	0.367057281595716
ENSMUSG00000003721.15	Insig2	1.54342375715497
ENSMUSG00000028737.16	Aldh4a1	1.61305027488339
ENSMUSG00000036578.8	Fxyd7	2.56639698962606
ENSMUSG00000005374.14	Tbl2	1.35887218047156
ENSMUSG00000040152.9	Thbs1	4.72899096807391
ENSMUSG00000028970.10	Abcb1b	0.66120838486329
ENSMUSG00000071604.6	Fam189a2	1.50390532063203
ENSMUSG00000073700.4	Klhl21	1.58529429958313
ENSMUSG00000018983.10	E2f2	0.733979911832984
ENSMUSG00000020547.6	Bzw2	1.379186946454
ENSMUSG00000031880.8	Rrad	3.05444826107228
ENSMUSG00000052833.10	Sae1	0.296069093337832
ENSMUSG00000039770.7	Ypel5	1.4019690453331
ENSMUSG00000026109.15	Tmeff2	1.02141516182918
ENSMUSG00000025366.9	Esyt1	0.504170031877486
ENSMUSG00000034973.17	Dop1a	1.25451930429547
ENSMUSG00000031730.19	Dhodh	0.707444259530721
ENSMUSG00000035949.16	Fbxw2	0.994270148431484
ENSMUSG00000096696.2	Zfp960	0.900774391757927
ENSMUSG00000027314.7	Dll4	1.92566747967879
ENSMUSG00000025862.15	Stag2	0.839028130446196
ENSMUSG00000025269.17	Apex2	1.44822532522073
ENSMUSG00000027875.13	Hmgcs2	2.12173842002989
ENSMUSG00000021048.8	Mthfd1	0.986654013978517
ENSMUSG00000037262.8	Kin	1.12560750416204
ENSMUSG00000039037.6	St6galnac5	2.93420233109376
ENSMUSG00000030061.17	Uba3	0.538979381885379
ENSMUSG00000000127.16	Fer	0.344989007672367
ENSMUSG00000036613.9	Eipr1	0.560661765519219
ENSMUSG00000070476.11	Fam217b	2.16438900256282
ENSMUSG00000050737.14	Ptges	4.3414076874395
ENSMUSG00000001983.8	Taco1	1.00513634272662
ENSMUSG00000025437.16	Usp33	0.751705680335135
ENSMUSG00000034173.14	Zbed5	1.49174585262
ENSMUSG00000032997.17	Chpf	0.686448607950764
ENSMUSG00000032633.13	Flcn	0.896453922379317
ENSMUSG00000026005.16	Rpe	0.599906592579601
ENSMUSG00000096606.3	Tpbgl	1.20594387540424
ENSMUSG00000010721.16	Lmbr1	0.962918359238885
ENSMUSG00000032018.15	Sc5d	3.21762633897967
ENSMUSG00000033819.17	Ppp1r16a	0.684107179376443
ENSMUSG00000021982.15	Cdadc1	0.562194486217149
ENSMUSG00000027001.11	Dusp19	0.168039013165498
ENSMUSG00000038007.15	Acer2	3.02742861409891
ENSMUSG00000029484.13	Anxa3	1.17088059032244
ENSMUSG00000022438.7	Parvb	0.675114594957563
ENSMUSG00000057054.12	Inca1	1.63288885714737
ENSMUSG00000047528.14	Flacc1	0.283384677530817
ENSMUSG00000024955.16	Esrra	1.04421508545831
ENSMUSG00000025759.12	Mfsd8	0.424897273431144
ENSMUSG00000030747.6	Dgat2	6.31171664973673
ENSMUSG00000060681.16	Slc9a6	1.64333658283037
ENSMUSG00000031960.15	Aars	0.791819988918025
ENSMUSG00000097187.2	Gm19426	0.708283038668209
ENSMUSG00000095990.2	Zfp97	0.600442386964516
ENSMUSG00000040740.8	Slc25a34	2.16764510967811
ENSMUSG00000032434.10	Cmtm6	0.852322162972214
ENSMUSG00000034235.18	Usp54	2.25194909384885
ENSMUSG00000058435.7	Btnl4	2.63489940657349
ENSMUSG00000026489.14	Coq8a	1.78956521121057
ENSMUSG00000032231.15	Anxa2	0.111883137479737
ENSMUSG00000032850.17	Rnft2	0.472726407784663
ENSMUSG00000072949.7	Acot1	1.26559064856338
ENSMUSG00000027327.17	1700037H04Rik	1.75307809242814
ENSMUSG00000034135.16	Sik3	1.5679099096543
ENSMUSG00000005683.9	Cs	0.7531453217398
ENSMUSG00000057421.13	Las1l	0.705084807119618
ENSMUSG00000031628.10	Casp3	1.13334034454295
ENSMUSG00000020385.17	Clk4	0.832003611165653
ENSMUSG00000021710.12	Nln	0.346785826804764
ENSMUSG00000027782.11	Kpna4	0.872913915626994
ENSMUSG00000032081.11	Apoc3	1.31194399136018
ENSMUSG00000024968.15	Rcor2	2.93184431041918
ENSMUSG00000023259.18	Slc26a6	1.41284990346395
ENSMUSG00000026229.18	Psmd1	0.489652512441105
ENSMUSG00000027750.17	Postn	0.83729030846008
ENSMUSG00000025212.18	Sfxn3	0.266938668830738
ENSMUSG00000003032.9	Klf4	1.30307126011246
ENSMUSG00000074918.5	Inafm2	1.95334402935347
ENSMUSG00000060935.7	Tmem263	0.374939699889589
ENSMUSG00000071656.8	Lrrn4cl	0.226628139188916
ENSMUSG00000050730.18	Arhgap42	1.42707110274884
ENSMUSG00000052337.16	Immt	0.335366767981401
ENSMUSG00000021097.16	Clmn	1.88385210907267
ENSMUSG00000062937.8	Mtap	1.30566452252384
ENSMUSG00000045968.8	Teddm2	0.777111847323817
ENSMUSG00000032192.10	Gnb5	0.840716113940994
ENSMUSG00000026820.6	Ptges2	1.74008218371789
ENSMUSG00000031985.10	Gnpat	0.653709774574178
ENSMUSG00000036323.15	Srp72	0.461813775090413
ENSMUSG00000012428.10	Steap4	2.31207176087233
ENSMUSG00000031812.17	Map1lc3b	0.852384574882722
ENSMUSG00000026814.17	Eng	1.16053395618578
ENSMUSG00000020937.15	Plcd3	0.389605089457093
ENSMUSG00000059201.13	Lep	6.42122826815896
ENSMUSG00000026833.19	Olfm1	0.512068505496408
ENSMUSG00000036186.6	Dipk1b	3.25258094682377
ENSMUSG00000028893.9	Sesn2	2.84873305909381
ENSMUSG00000021699.18	Pde4d	1.95985393096667
ENSMUSG00000078861.9	Zfp931	0.730169942243809
ENSMUSG00000024529.15	Lox	0.983427614817008
ENSMUSG00000015016.9	Acsf3	0.226102081111387
ENSMUSG00000050157.7	Gm867	1.40161906340819
ENSMUSG00000044338.10	Aplnr	3.94699065223663
ENSMUSG00000007812.17	Zfp655	1.49612511045806
ENSMUSG00000058291.15	Zfp68	0.639209711764698
ENSMUSG00000046949.17	Nqo2	1.32209148449198
ENSMUSG00000022774.14	Ncbp2	0.516705657538652
ENSMUSG00000110344.2	Gm45716	1.57366699268136
ENSMUSG00000042675.16	Ypel3	1.34666584294249
ENSMUSG00000078566.9	Bnip3	1.0636480651061
ENSMUSG00000040018.10	Cox15	0.95656760434182
ENSMUSG00000040997.15	Abhd4	0.55695475582746
ENSMUSG00000019929.17	Dcn	0.410724756220977
ENSMUSG00000034361.11	Cpne2	1.08426132440473
ENSMUSG00000015971.6	Actr8	0.677166816648319
ENSMUSG00000031711.8	Zfp330	0.873381109581978
ENSMUSG00000020604.14	Arsg	1.45657356216452
ENSMUSG00000050373.14	Snx21	1.48937007979984
ENSMUSG00000024949.18	Sf1	0.952427306607108
ENSMUSG00000022186.15	Oxct1	0.531301652430485
ENSMUSG00000025902.14	Sox17	1.08810501364373
ENSMUSG00000039065.12	Atpsckmt	0.365157837536599
ENSMUSG00000023938.9	Aars2	0.748201839218615
ENSMUSG00000091264.4	Smim13	0.589111557459573
ENSMUSG00000021732.15	Fgf10	0.338731883280234
ENSMUSG00000064147.8	Rab44	2.69713109631586
ENSMUSG00000030407.3	Qpctl	0.869216543168363
ENSMUSG00000027961.8	Lrrc39	3.08159626954309
ENSMUSG00000032594.12	Ip6k1	0.627632137442412
ENSMUSG00000028405.10	Aco1	0.633503829130414
ENSMUSG00000002910.12	Arrdc2	2.42454744315305
ENSMUSG00000003746.17	Man1a	0.44303764155261
ENSMUSG00000044068.8	Zrsr1	1.19879561105657
ENSMUSG00000025728.17	Pigq	0.240703447049564
ENSMUSG00000025538.16	Sumf2	0.257206010152787
ENSMUSG00000071369.12	Map3k5	1.65600890617614
ENSMUSG00000041130.11	Zfp598	1.68850201084655
ENSMUSG00000053411.17	Cbx7	1.14572608331235
ENSMUSG00000027223.16	Mapk8ip1	0.788741834061389
ENSMUSG00000030924.17	Rexo5	2.02071886484679
ENSMUSG00000023000.6	Dhh	0.556831388926023
ENSMUSG00000036932.15	Aifm1	0.465096588863599
ENSMUSG00000090622.2	A930033H14Rik	0.982133497128868
ENSMUSG00000021149.9	Gtpbp4	0.799959463279779
ENSMUSG00000039956.10	Mrap	1.13306480702829
ENSMUSG00000020864.14	Ankrd40	0.984675764638557
ENSMUSG00000029227.16	Fip1l1	0.596282498311626
ENSMUSG00000021903.12	Galnt15	1.52873083682698
ENSMUSG00000005469.11	Prkaca	1.34121369025213
ENSMUSG00000039518.8	Cdsn	2.90918651197297
ENSMUSG00000021228.16	Acot3	2.80228889621913
ENSMUSG00000087679.3	Tmem250-ps	0.540276155589052
ENSMUSG00000038296.15	Galnt18	1.90409679422325
ENSMUSG00000041650.16	Pcca	0.217587107538188
ENSMUSG00000024481.6	Lvrn	1.66352347746987
ENSMUSG00000033147.17	Slc22a15	0.525044398402813
ENSMUSG00000030669.14	Calca	1.47627092688305
ENSMUSG00000008035.13	Mid1ip1	2.41339674398193
ENSMUSG00000019977.17	Hbs1l	0.437967287017109
ENSMUSG00000032077.6	Bud13	0.810898844783596
ENSMUSG00000001420.14	Tmem79	2.54030223791917
ENSMUSG00000030699.17	Tbx6	1.6389227202422
ENSMUSG00000020676.3	Ccl11	1.00850528951564
ENSMUSG00000027397.15	Slc20a1	1.30480959142839
ENSMUSG00000039988.15	Ankrd13c	0.528699041461532
ENSMUSG00000049624.15	Slc17a5	1.05761402481427
ENSMUSG00000022807.10	Osbpl11	1.7539546904165
ENSMUSG00000087610.2	Gm16253	1.1406359222312
ENSMUSG00000039254.17	Pomt1	0.958605754628169
ENSMUSG00000042628.9	Zfyve1	0.875329531903404
ENSMUSG00000027014.15	Cwc22	0.783959299265343
ENSMUSG00000051515.12	Fam181b	0.738341232671653
ENSMUSG00000033102.16	Cdc14b	0.945671527187026
ENSMUSG00000025876.16	Unc5a	1.05801709469784
ENSMUSG00000031921.18	Terf2	0.657747112514183
ENSMUSG00000022299.10	Slc25a32	0.828210523902467
ENSMUSG00000028826.15	Maco1	0.719487224829726
ENSMUSG00000034926.4	Dhcr24	1.3377757349079
ENSMUSG00000020072.16	Pbld2	1.77745705726023
ENSMUSG00000032418.16	Me1	2.25483107999541
ENSMUSG00000034908.17	Sidt2	0.300838112632747
ENSMUSG00000054252.19	Fgfr3	1.32874462237719
ENSMUSG00000005107.14	Slc2a9	0.445082024213576
ENSMUSG00000029131.15	Dnajb6	0.602354553038495
ENSMUSG00000026360.10	Rgs2	3.66908447872289
ENSMUSG00000038332.14	Sesn1	1.62516482341369
ENSMUSG00000046215.4	Rprml	0.607371022239047
ENSMUSG00000030313.16	Dennd5b	1.37036655592332
ENSMUSG00000039438.8	Ttc36	0.328338110150175
ENSMUSG00000038546.10	Ranbp9	1.37436946796244
ENSMUSG00000024851.15	Pitpnm1	0.988439219227081
ENSMUSG00000001467.6	Cyp51	0.757552861452089
ENSMUSG00000070780.12	Rbm47	1.39964816988309
ENSMUSG00000024604.8	Rbm22	0.620108293820968
ENSMUSG00000028329.14	Xpa	1.09153364975087
ENSMUSG00000021280.10	Exoc3l4	1.13695633288213
ENSMUSG00000019997.12	Ccn2	1.1976562485061
ENSMUSG00000017314.13	Mpp2	0.848836658932713
ENSMUSG00000027900.16	Dram2	1.05999896586448
ENSMUSG00000023348.12	Trip6	0.636642644393925
ENSMUSG00000028906.18	Epb41	0.53100534273918
ENSMUSG00000026554.16	Dcaf8	0.789242083141825
ENSMUSG00000039100.11	Marchf6	0.782333186854262
ENSMUSG00000000805.19	Car4	1.73253013598072
ENSMUSG00000046070.10	Igfals	4.42892351068955
ENSMUSG00000014077.14	Chp1	0.578761343860733
ENSMUSG00000029701.16	Rbm28	2.3419776626665
ENSMUSG00000038302.15	Afg1l	0.597983707513789
